timestamp,nx,ny,nz,roll,pitch,pub_vis_score,pub_inlier_score,pub_combined_score,curr_vis_score,curr_inlier_score,curr_combined_score,inlier_count,subcloud_size,inlier_ratio,using_fallback
1.76217e+09,0.00890685,0.151037,-0.988488,24.6743,7.73265,0.26615,0,0.15969,0.26615,0,0.15969,19,480,0.0395833,0
1.76217e+09,0.00483205,0.157093,-0.987572,24.3487,7.75689,0.264439,0,0.158663,0.264439,0,0.158663,15,432,0.0347222,0
1.76217e+09,0.00456767,0.15614,-0.987724,24.7644,7.58865,0.263352,0,0.158011,0.263352,0,0.158011,17,432,0.0393519,0
1.76217e+09,0.00683642,0.155996,-0.987734,24.7517,7.55686,0.262509,0,0.157505,0.262509,0,0.157505,16,432,0.037037,0
1.76217e+09,0.00489322,0.161805,-0.986811,24.5405,7.6821,0.264022,0,0.158413,0.264022,0,0.158413,15,400,0.0375,0
1.76217e+09,0.00544438,0.161965,-0.986782,24.6054,7.76019,0.266321,0,0.159793,0.266321,0,0.159793,18,448,0.0401786,0
1.76217e+09,0.0172007,0.134809,-0.990722,24.5462,7.84682,0.267952,0,0.160771,0.267952,0,0.160771,16,448,0.0357143,0
1.76217e+09,0.0225595,0.132769,-0.99089,24.4413,7.83918,0.267029,0,0.160217,0.267029,0,0.160217,16,480,0.0333333,0
1.76217e+09,0.0114776,0.147661,-0.988972,24.6963,7.67723,0.264988,0,0.158993,0.264988,0,0.158993,17,512,0.0332031,0
1.76217e+09,0.0151512,0.136841,-0.990477,24.3285,7.50361,0.258342,0,0.155005,0.258342,0,0.155005,16,480,0.0333333,0
1.76217e+09,0.0124328,0.143848,-0.989522,24.4496,7.45954,0.258135,0,0.154881,0.258135,0,0.154881,17,496,0.0342742,0
1.76217e+09,0.00943197,0.151291,-0.988444,24.626,7.70586,0.265179,0,0.159107,0.265179,0,0.159107,19,528,0.0359848,0
1.76217e+09,0.00811572,0.157576,-0.987474,24.3568,7.48149,0.258016,0,0.15481,0.258016,0,0.15481,19,512,0.0371094,0
1.76217e+09,0.0151241,0.139004,-0.990177,24.5765,7.81645,0.267449,0,0.160469,0.267449,0,0.160469,15,480,0.03125,0
1.76217e+09,0.0126691,0.152444,-0.988231,24.5022,7.877,0.268352,0.126263,0.211516,0.268352,0.126263,0.211516,20,528,0.0378788,0
1.76217e+09,0.00368877,0.164923,-0.9863,24.8692,7.49154,0.26175,0,0.15705,0.26175,0,0.15705,16,480,0.0333333,0
1.76217e+09,0.0175438,0.141375,-0.989801,24.348,7.98804,0.269859,0,0.161915,0.269859,0,0.161915,19,480,0.0395833,0
1.76217e+09,0.00328659,0.152297,-0.988329,24.2614,7.70849,0.262686,0,0.157612,0.262686,0,0.157612,18,496,0.0362903,0
1.76217e+09,-0.00183458,0.116085,-0.993237,25.0027,7.71341,0.26796,0,0.160776,0.26796,0,0.160776,16,480,0.0333333,0
1.76217e+09,-0.00256734,0.120457,-0.992715,24.4154,7.87634,0.267719,0.136905,0.215393,0.267719,0.136905,0.215393,23,560,0.0410714,0
1.76217e+09,-0.00585159,0.120226,-0.992729,24.6678,7.82062,0.268188,0.130952,0.213294,0.268188,0.130952,0.213294,22,560,0.0392857,0
1.76217e+09,-0.00063553,0.122954,-0.992412,24.4474,8.01678,0.271249,0,0.16275,0.271249,0,0.16275,16,416,0.0384615,0
1.76217e+09,-0.00398785,0.117192,-0.993101,24.1713,7.76768,0.263434,0,0.15806,0.263434,0,0.15806,18,480,0.0375,0
1.76217e+09,-0.00155017,0.120049,-0.992767,24.6371,8.00415,0.272312,0,0.163387,0.272312,0,0.163387,18,464,0.0387931,0
1.76217e+09,-0.00259024,0.114823,-0.993383,24.9364,7.79867,0.269539,0,0.161723,0.269539,0,0.161723,17,464,0.0366379,0
1.76217e+09,0.0071522,0.121008,-0.992626,25.0982,8.72134,0.292648,0,0.175589,0.292648,0,0.175589,15,464,0.0323276,0
1.76217e+09,0.00725562,0.113549,-0.993506,25.9041,9.12201,0.308213,0,0.184928,0.308213,0,0.184928,15,448,0.0334821,0
1.76217e+09,0.00519634,0.11475,-0.993381,25.6836,8.5411,0.292606,0,0.175563,0.292606,0,0.175563,17,496,0.0342742,0
1.76217e+09,0.0268395,0.100861,-0.994538,28.1251,9.61628,0.336329,0,0.201798,0.336329,0,0.201798,14,496,0.0282258,0
1.76217e+09,0.0246134,0.0922523,-0.995431,30.3765,10.7833,0.381395,0,0.228837,0.381395,0,0.228837,15,512,0.0292969,0
1.76217e+09,0.0274428,0.0931481,-0.995274,31.1513,9.87319,0.362401,0,0.217441,0.362401,0,0.217441,15,512,0.0292969,0
1.76217e+09,-0.170688,-0.0849095,-0.98166,30.5705,9.83838,0.357994,0,0.214796,0.357994,0,0.214796,16,576,0.0277778,0
1.76217e+09,-0.208661,-0.0406464,-0.977143,28.5119,8.80853,0.318395,0.0643004,0.216757,0.318395,0.0643004,0.216757,25,1296,0.0192901,0
1.76217e+09,-0.238404,0.0216339,-0.970925,29.7078,8.93784,0.329147,0.0510621,0.217913,0.329147,0.0510621,0.217913,25,1632,0.0153186,0
1.76217e+09,-0.111993,0.0385907,-0.99296,30.5459,8.47026,0.321617,0.0554556,0.215153,0.321617,0.0554556,0.215153,37,2224,0.0166367,0
1.76217e+09,-0.0481067,0.0755088,-0.995984,33.4367,7.2418,0.30158,0.0639881,0.206544,0.30158,0.0639881,0.206544,43,2240,0.0191964,0
1.76217e+09,-0.00948955,0.0337341,-0.999386,34.2702,7.58521,0.314588,0.0572917,0.211669,0.314588,0.0572917,0.211669,44,2560,0.0171875,0
1.76217e+09,-0.0703947,0.0316758,-0.997016,35.7159,5.98877,0.27334,0.0496032,0.183845,0.27334,0.0496032,0.183845,45,3024,0.014881,0
1.76217e+09,-0.0298084,0.101386,-0.994401,36.6209,4.10074,0.219659,0.0456349,0.15005,0.219659,0.0456349,0.15005,46,3360,0.0136905,0
1.76217e+09,0.00421384,-0.0776544,-0.996971,37.6186,2.33438,0.168108,0.0407088,0.117148,0.168108,0.0407088,0.117148,51,4176,0.0122126,0
1.76217e+09,0.0232272,-0.0511946,-0.998418,37.6582,2.2676,0.166133,0.0437128,0.117165,0.166133,0.0437128,0.117165,47,3584,0.0131138,0
1.76217e+09,0.0316704,-0.00162009,-0.999497,35.8105,-1.13876,0.129533,0.0470169,0.0965267,0.129533,0.0470169,0.0965267,58,4112,0.0141051,0
1.76217e+09,0.0538817,0.00920033,-0.998505,34.2497,-1.6059,0.141004,0.0360438,0.0990198,0.141004,0.0360438,0.0990198,50,4624,0.0108131,0
1.76217e+09,0.0470473,-0.00441758,-0.998883,33.5319,-1.16487,0.126867,0.0387931,0.0916372,0.126867,0.0387931,0.0916372,54,4640,0.0116379,0
1.76217e+09,0.0600619,-0.0894829,-0.994176,32.7727,-0.265388,0.0995903,0.0351563,0.0738167,0.0995903,0.0351563,0.0738167,54,5120,0.0105469,0
1.76217e+09,0.0391454,0.0458022,-0.998183,31.7509,-2.15849,0.151887,0.0389466,0.106711,0.151887,0.0389466,0.106711,63,5392,0.011684,0
1.76217e+09,0.044011,0.106944,-0.993291,30.1546,-2.26399,0.15084,0.0380117,0.105709,0.15084,0.0380117,0.105709,52,4560,0.0114035,0
1.76217e+09,0.0207676,0.179084,-0.983615,29.2403,-2.81383,0.16326,0.0336538,0.111417,0.16326,0.0336538,0.111417,42,4160,0.0100962,0
1.76217e+09,0.0820806,0.23466,-0.968606,26.887,-3.29105,0.167818,0.0385417,0.116108,0.167818,0.0385417,0.116108,37,3200,0.0115625,0
1.76217e+09,0.0137381,0.181267,-0.983338,24.914,-3.90341,0.175066,0.0416667,0.121707,0.175066,0.0416667,0.121707,34,2720,0.0125,0
1.76217e+09,-0.00375204,0.146293,-0.989234,23.0944,-2.58329,0.135688,0.0376016,0.0964533,0.135688,0.0376016,0.0964533,37,3280,0.0112805,0
