timestamp,extraction_ms,plane_fit_ms,validation_ms,post_fit_ms,smoothing_ms,total_ms
1784806320.7791,5.2680,1.3140,0.0130,0.0120,0.0240,6.6900
1784806320.8291,4.3490,1.0100,0.0120,0.0090,0.0140,5.4360
1784806320.8789,6.3440,1.4290,0.0090,0.0050,0.0140,7.8430
1784806320.9292,5.6290,1.0840,0.0090,0.0100,0.0150,6.7960
1784806320.9788,4.3680,1.0240,0.0180,0.0120,0.0200,5.4860
1784806321.0291,8.7460,1.3620,0.0190,0.0090,0.0280,10.2270
1784806321.0787,6.5510,0.8970,0.0120,0.0050,0.0160,7.5240
1784806321.1292,6.1080,0.9100,0.0120,0.0060,0.0150,7.0970
1784806321.1793,4.7150,0.8790,0.0100,0.0090,0.0290,5.6800
1784806321.2292,4.3870,1.0360,0.0130,0.0080,0.0150,5.5030
1784806321.2792,6.2560,1.0300,0.0110,0.0050,0.0170,7.3660
1784806321.3290,6.5640,1.5560,0.0170,0.0090,0.0350,8.2490
1784806321.3792,9.0390,1.2470,0.0130,0.0120,0.0280,10.4070
1784806321.4289,6.4980,1.1710,0.0120,0.0060,0.0170,7.7520
1784806321.4788,10.1790,1.3490,0.0150,0.0090,0.0280,11.6710
1784806321.5288,8.0010,0.9080,0.0100,0.0060,0.0160,8.9910
1784806321.5790,5.7640,0.8660,0.0100,0.0060,0.0160,6.7010
1784806321.6290,5.1150,1.3710,0.0120,0.0150,0.0290,6.5960
1784806321.6796,11.7470,3.3760,0.0190,0.0150,0.0290,15.2710
1784806321.7290,5.3410,1.0140,0.0130,0.0120,0.0380,6.4690
1784806321.7789,5.0240,1.0940,0.0130,0.0130,0.0250,6.2320
1784806321.8287,4.3790,0.9450,0.0110,0.0110,0.0140,5.3980
1784806321.8789,9.1620,0.8570,0.0100,0.0050,0.0150,10.0990
1784806321.9288,8.4980,4.4840,0.0420,0.0210,0.0760,13.2650
1784806321.9789,6.3820,1.2200,0.0160,0.0100,0.0300,7.7290
1784806322.0287,7.7780,1.1630,0.0180,0.0060,0.0210,9.0930
1784806322.0789,5.4790,0.8540,0.0100,0.0110,0.0140,6.4040
1784806322.1289,4.8460,1.1180,0.0120,0.0110,0.0140,6.0490
1784806322.1791,7.0190,1.8690,0.0200,0.0120,0.0370,9.0370
1784806322.2287,8.4600,1.2530,0.0160,0.0100,0.0360,9.8430
1784806322.2790,9.8450,1.3970,0.0140,0.0090,0.0450,11.3770
1784806322.3289,10.3050,1.2050,0.0110,0.0080,0.0140,11.5850
1784806322.3790,11.4800,1.8550,0.0100,0.0050,0.0150,13.4110
1784806322.4289,5.4200,1.1300,0.0110,0.0050,0.0160,6.6320
1784806322.4791,4.8230,0.8690,0.0100,0.0050,0.0150,5.7630
1784806322.5289,4.9110,1.0640,0.0100,0.0050,0.0150,6.0470
1784806322.5788,4.7840,0.9030,0.0110,0.0070,0.0380,5.7850
1784806322.6286,4.8720,0.8910,0.0100,0.0060,0.0190,5.8380
1784806322.6790,4.7670,1.4020,0.0140,0.0070,0.0250,6.2650
1784806322.7294,5.4060,1.0160,0.0120,0.0150,0.0230,6.5180
1784806322.7791,6.0980,1.6760,0.0300,0.0200,0.0700,7.9760
1784806322.8294,4.8670,1.2790,0.0090,0.0080,0.0140,6.2270
1784806322.8792,6.1380,1.0360,0.0130,0.0090,0.0220,7.2840
1784806322.9290,6.8320,1.1440,0.0120,0.0100,0.0170,8.0580
1784806322.9788,4.8760,1.0720,0.0200,0.0090,0.0160,6.0370
1784806323.0286,5.8150,1.1710,0.0110,0.0050,0.0240,7.0720
1784806323.0786,6.8980,1.2720,0.0100,0.0050,0.0140,8.2400
1784806323.1290,7.1460,1.4590,0.0170,0.0080,0.0390,8.7160
1784806323.1788,5.9070,1.0390,0.0140,0.0070,0.0140,7.0210
1784806323.2292,5.8670,1.0230,0.0100,0.0050,0.0150,6.9590
1784806323.2795,5.3610,0.9050,0.0120,0.0070,0.0290,6.3590
1784806323.3292,4.8460,1.0400,0.0100,0.0050,0.0150,5.9550
1784806323.3785,5.0900,1.0130,0.0140,0.0090,0.0260,6.2040
1784806323.4289,5.5990,1.1240,0.0120,0.0080,0.0390,6.8830
1784806323.4785,5.1210,1.0450,0.0130,0.0170,0.0260,6.2750
1784806323.5289,13.0720,2.7850,0.0120,0.0110,0.0150,15.9410
1784806323.5787,7.7280,1.5300,0.0100,0.0070,0.0140,9.3520
1784806323.6287,5.7150,0.8110,0.0100,0.0090,0.0140,6.6230
1784806323.6793,6.8350,1.3290,0.0110,0.0090,0.0260,8.2520
1784806323.7289,5.1800,1.0360,0.0150,0.0160,0.0280,6.3160
1784806323.7788,5.2380,1.0680,0.0130,0.0120,0.0150,6.3830
1784806323.8291,4.5800,0.9170,0.0110,0.0120,0.0150,5.5740
1784806323.8788,8.1870,1.1600,0.0110,0.0050,0.0140,9.4320
1784806323.9293,4.4940,1.0450,0.0120,0.0230,0.0760,5.7330
1784806323.9792,4.5020,1.0920,0.0140,0.0170,0.0460,5.7200
