timestamp,extraction_ms,plane_fit_ms,validation_ms,post_fit_ms,smoothing_ms,total_ms
1784806540.9693,0.3690,0.3250,0.0530,0.0000,0.0390,2.6740
1784806541.0187,0.1530,0.0480,0.0060,0.0120,0.0200,0.2760
1784806541.0689,0.1400,0.0460,0.0050,0.0030,0.0170,0.2440
1784806541.1193,0.1700,0.1280,0.0070,0.0020,0.0190,0.3610
1784806541.1689,0.1870,0.1110,0.0070,0.0000,0.0130,0.3480
1784806541.2190,0.1880,0.1090,0.0080,0.0000,0.0240,0.3760
1784806541.2690,0.2130,0.0440,0.0060,0.0040,0.0140,0.3130
1784806541.3193,0.2210,0.0470,0.0070,0.0050,0.0140,0.3350
1784806541.3690,0.2320,0.0500,0.0060,0.0040,0.0160,0.3550
1784806541.4194,0.2310,0.0510,0.0070,0.0040,0.0140,0.3480
1784806541.4690,0.2140,0.0490,0.0060,0.0040,0.0130,0.3170
1784806541.5190,0.2200,0.0480,0.0050,0.0030,0.0120,0.3290
1784806541.5691,0.2360,0.0560,0.0070,0.0040,0.0140,0.3540
1784806541.6191,0.2090,0.0460,0.0050,0.0030,0.0140,0.3130
1784806541.6690,0.2390,0.0520,0.0070,0.0040,0.0150,0.3650
1784806541.7194,0.2930,0.0530,0.0070,0.0050,0.0140,0.4100
1784806541.7692,0.2330,0.0490,0.0040,0.0030,0.0310,0.3560
1784806541.8192,0.2310,0.0530,0.0070,0.0040,0.0140,0.3490
1784806541.8694,0.2250,0.0690,0.0070,0.0050,0.0150,0.3600
1784806541.9190,0.3290,0.0550,0.0080,0.0050,0.0140,0.4500
1784806541.9692,0.6310,0.1230,0.0160,0.0080,0.0430,0.9170
1784806542.0191,0.4690,0.1110,0.0120,0.0060,0.0380,0.7120
1784806542.0694,0.4810,0.1100,0.0120,0.0060,0.0380,0.7080
1784806542.1193,0.4250,0.0800,0.0120,0.0060,0.0270,0.6450
1784806542.1691,0.3420,0.0650,0.0090,0.0040,0.0140,0.4800
1784806542.2193,0.2550,0.0510,0.0070,0.0040,0.0130,0.3720
1784806542.2695,0.2830,0.0530,0.0080,0.0040,0.0140,0.4130
1784806542.3192,0.2600,0.0640,0.0070,0.0040,0.0210,0.3940
1784806542.3693,0.2760,0.0530,0.0080,0.0040,0.0170,0.4130
1784806542.4192,0.2570,0.0530,0.0060,0.0040,0.0140,0.3770
1784806542.4693,0.4630,0.0900,0.0120,0.0060,0.0270,0.6610
1784806542.5195,0.3390,0.0720,0.0080,0.0040,0.0210,0.4900
1784806542.5687,0.2920,0.0670,0.0070,0.0040,0.0140,0.4290
1784806542.6189,0.2740,0.0590,0.0080,0.0040,0.0160,0.4020
1784806542.6688,0.2670,0.0650,0.0070,0.0040,0.0130,0.4170
1784806542.7186,0.2950,0.0640,0.0080,0.0040,0.0200,0.4270
1784806542.7687,0.3250,0.0720,0.0080,0.0040,0.0170,0.4700
1784806542.8192,0.2870,0.0660,0.0080,0.0040,0.0160,0.4230
1784806542.8691,0.3260,0.0630,0.0080,0.0050,0.0150,0.4570
1784806542.9192,0.3010,0.0850,0.0080,0.0040,0.0220,0.4570
1784806542.9690,0.3660,0.0740,0.0080,0.0040,0.0140,0.5100
1784806543.0190,0.2940,0.1020,0.0080,0.0040,0.0130,0.4990
1784806543.0688,0.3390,0.0770,0.0070,0.0050,0.0150,0.4840
1784806543.1186,0.3260,0.0680,0.0080,0.0040,0.0160,0.4670
1784806543.1690,0.5170,0.1070,0.0120,0.0060,0.0280,0.7270
1784806543.2190,0.3760,0.0940,0.0080,0.0040,0.0260,0.5820
1784806543.2690,0.3290,0.0950,0.0080,0.0040,0.0150,0.4950
1784806543.3188,0.3230,0.0830,0.0070,0.0030,0.0130,0.4770
1784806543.3688,0.3330,0.0810,0.0070,0.0030,0.0160,0.4810
1784806543.4190,0.3060,0.0770,0.0070,0.0030,0.0140,0.4470
1784806543.4689,0.3050,0.0880,0.0060,0.0040,0.0130,0.4560
1784806543.5189,0.3160,0.0780,0.0080,0.0050,0.0140,0.4760
1784806543.5690,0.3140,0.0890,0.0100,0.0060,0.0150,0.4760
1784806543.6191,0.3800,0.0950,0.0080,0.0040,0.0150,0.5550
1784806543.6689,0.3160,0.0810,0.0070,0.0030,0.0160,0.4720
1784806543.7189,0.3170,0.1100,0.0080,0.0040,0.0140,0.4940
1784806543.7693,0.3210,0.1010,0.0090,0.0040,0.0260,0.5090
1784806543.8191,0.3680,0.0910,0.0070,0.0040,0.0150,0.5260
1784806543.8693,0.3620,0.0990,0.0070,0.0030,0.0140,0.5220
1784806543.9189,0.3700,0.1200,0.0080,0.0040,0.0140,0.5600
1784806543.9691,0.3300,0.0980,0.0070,0.0040,0.0140,0.4950
1784806544.0191,0.3320,0.1090,0.0090,0.0040,0.0160,0.5130
1784806544.0693,0.3400,0.1850,0.0070,0.0040,0.0230,0.6000
1784806544.1193,0.3410,0.0940,0.0070,0.0040,0.0130,0.5000
1784806544.1693,0.3310,0.1650,0.0080,0.0040,0.0140,0.5620
1784806544.2190,0.3390,0.1150,0.0080,0.0040,0.0160,0.5210
1784806544.2693,0.3540,0.0970,0.0080,0.0040,0.0130,0.5180
1784806544.3192,0.3260,0.1590,0.0080,0.0050,0.0240,0.5670
1784806544.3691,0.3280,0.1570,0.0080,0.0040,0.0140,0.5680
1784806544.4190,0.3920,0.1310,0.0070,0.0040,0.0150,0.5930
1784806544.4691,0.3560,0.1710,0.0070,0.0040,0.0140,0.5910
1784806544.5184,0.3850,0.1430,0.0080,0.0040,0.0160,0.5990
1784806544.5684,0.3560,0.1920,0.0070,0.0040,0.0130,0.6200
1784806544.6188,0.3430,0.1380,0.0080,0.0050,0.0130,0.5500
1784806544.6688,0.3860,0.1430,0.0080,0.0040,0.0210,0.6120
1784806544.7190,0.3760,0.1400,0.0070,0.0040,0.0350,0.6100
1784806544.7687,0.6240,0.1810,0.0090,0.0040,0.0130,0.8730
1784806544.8184,0.4280,0.1390,0.0080,0.0050,0.0150,0.6350
1784806544.8688,0.4710,0.6020,0.0080,0.0000,0.0140,1.1360
1784806544.9187,0.4590,0.5150,0.0080,0.0000,0.0310,1.0590
1784806544.9685,0.6480,0.6200,0.0090,0.0000,0.0260,1.3630
1784806545.0188,0.6640,0.4550,0.0070,0.0000,0.0150,1.1800
1784806545.0693,0.5690,0.4650,0.0100,0.0000,0.0130,1.0980
1784806545.1199,0.5870,0.5330,0.0090,0.0000,0.0140,1.1820
1784806545.1697,0.6120,0.5730,0.0140,0.0000,0.0250,1.2820
1784806545.2195,0.7580,0.5940,0.0100,0.0000,0.0430,1.4740
1784806545.2699,0.6740,0.5390,0.0100,0.0000,0.0320,1.3120
1784806545.3192,0.8270,0.5790,0.0100,0.0000,0.0130,1.4700
1784806545.3691,0.6910,0.5160,0.0110,0.0000,0.0140,1.2740
1784806545.4182,0.7240,0.1530,0.0090,0.0050,0.0150,0.9490
1784806545.4680,1.1250,0.2000,0.0130,0.0060,0.0170,1.4050
1784806545.5177,0.8940,0.1250,0.0100,0.0060,0.0320,1.1120
1784806545.5670,0.7470,0.1630,0.0110,0.0050,0.0130,0.9790
1784806545.6170,0.9320,0.1560,0.0100,0.0050,0.0140,1.1600
1784806545.6672,0.8100,0.1480,0.0160,0.0060,0.0150,1.0360
1784806545.7170,0.8460,0.1300,0.0100,0.0050,0.0140,1.0560
1784806545.7668,0.9740,0.1770,0.0120,0.0070,0.0230,1.2570
1784806545.8170,0.8390,0.1480,0.0100,0.0050,0.0140,1.0650
1784806545.8672,0.8350,0.1260,0.0120,0.0050,0.0130,1.0320
1784806545.9168,0.8340,0.1400,0.0110,0.0050,0.0270,1.0560
1784806545.9672,1.0870,0.3420,0.0180,0.0120,0.0270,1.5310
1784806546.0170,1.1790,0.2670,0.0120,0.0060,0.0190,1.5340
1784806546.0674,1.9140,0.3740,0.0150,0.0100,0.0500,2.4520
1784806546.1178,2.6290,0.4350,0.0350,0.0130,0.0380,3.2330
1784806546.1677,2.0160,0.3670,0.0240,0.0100,0.0660,2.5840
1784806546.2174,1.1120,0.2540,0.0120,0.0070,0.0220,1.4600
1784806546.2679,1.3910,0.1980,0.0110,0.0060,0.0160,1.6670
1784806546.3181,1.2460,0.2630,0.0140,0.0070,0.0190,1.6020
1784806546.3682,0.8720,0.2230,0.0100,0.0050,0.0140,1.1790
1784806546.4181,0.9020,0.2360,0.0090,0.0050,0.0220,1.2140
1784806546.4683,0.8390,0.2240,0.0110,0.0050,0.0140,1.1310
1784806546.5183,0.9830,0.1880,0.0120,0.0060,0.0150,1.2470
1784806546.5679,0.8910,0.2580,0.0120,0.0060,0.0150,1.2230
1784806546.6184,0.9350,0.2080,0.0090,0.0050,0.0150,1.2130
1784806546.6684,1.0600,0.3220,0.0100,0.0050,0.0170,1.4690
1784806546.7183,1.1150,0.3240,0.0090,0.0050,0.0220,1.5200
1784806546.7695,0.9850,0.2190,0.0130,0.0050,0.0140,1.2770
1784806546.8195,1.0370,0.2190,0.0100,0.0060,0.0220,1.3380
1784806546.8701,1.1060,0.4040,0.0090,0.0050,0.0150,1.5870
1784806546.9206,1.1370,0.2730,0.0100,0.0050,0.0270,1.5030
1784806546.9702,1.1730,0.2840,0.0090,0.0050,0.0140,1.5270
1784806547.0192,1.1220,0.3880,0.0100,0.0050,0.0200,1.5930
1784806547.0691,1.0650,0.3290,0.0130,0.0130,0.0140,1.4720
1784806547.1182,1.4510,0.4290,0.0120,0.0050,0.0140,1.9510
1784806547.1684,1.1550,0.4250,0.0100,0.0050,0.0130,1.6540
1784806547.2154,1.1760,0.3740,0.0110,0.0060,0.0230,1.6330
1784806547.2650,1.0530,0.3530,0.0090,0.0050,0.0250,1.4940
1784806547.3158,2.2600,0.6070,0.1050,0.0240,0.0960,3.2490
1784806547.3650,1.2040,0.3030,0.0110,0.0060,0.0150,1.5860
1784806547.4151,1.4500,0.2130,0.0100,0.0080,0.0290,1.7640
1784806547.4652,1.1500,0.2990,0.0110,0.0060,0.0260,1.5340
1784806547.5156,1.3470,0.2620,0.0170,0.0060,0.0330,1.7030
1784806547.5661,1.1890,0.2580,0.0120,0.0060,0.0240,1.5360
1784806547.6171,1.2850,0.2180,0.0100,0.0050,0.0160,1.5860
1784806547.6673,1.1910,0.2840,0.0110,0.0060,0.0140,1.5590
1784806547.7171,1.4700,0.3940,0.0140,0.0090,0.0300,1.9800
1784806547.7673,1.3010,0.2440,0.0150,0.0080,0.0330,1.6550
1784806547.8179,1.2690,0.3420,0.0170,0.0100,0.0320,1.7530
1784806547.8679,1.5170,0.2110,0.0130,0.0060,0.0240,1.8210
1784806547.9182,1.2880,0.2180,0.0110,0.0050,0.0240,1.5890
1784806547.9679,1.2550,0.2820,0.0120,0.0050,0.0140,1.6130
1784806548.0181,1.8890,0.5390,0.0170,0.0090,0.0250,2.5390
1784806548.0681,2.6150,0.5260,0.0200,0.0120,0.0580,3.3170
1784806548.1178,1.9160,0.3290,0.0100,0.0060,0.0150,2.3240
1784806548.1681,3.7560,0.7380,0.0220,0.0110,0.0320,4.6370
1784806548.2186,1.4010,0.2430,0.0110,0.0060,0.0150,1.7210
1784806548.2688,1.3660,0.2610,0.0120,0.0050,0.0150,1.7080
1784806548.3185,1.3570,0.2700,0.0110,0.0060,0.0160,1.7070
1784806548.3690,1.5840,0.3140,0.0130,0.0080,0.0430,2.0180
1784806548.4188,2.3180,0.7850,0.0240,0.0140,0.0490,3.2820
1784806548.4692,2.5780,1.3500,0.0400,0.0240,0.1110,4.2590
1784806548.5190,2.3540,0.6020,0.0170,0.0100,0.0400,3.1000
1784806548.5738,1.4490,0.4480,0.0160,0.0060,0.0150,1.9750
1784806548.6180,2.3530,1.5140,0.0390,0.0200,0.0150,4.0360
1784806548.6708,1.3770,0.6380,0.0100,0.0060,0.0160,2.1030
1784806548.7232,1.3560,0.4680,0.0090,0.0060,0.0150,1.8980
1784806548.7742,1.5660,0.3410,0.0120,0.0060,0.0160,1.9910
1784806548.8238,1.3920,0.3090,0.0100,0.0050,0.0160,1.7810
1784806548.8746,1.6330,0.3350,0.0130,0.0080,0.0250,2.0730
1784806548.9258,1.3310,0.3140,0.0100,0.0060,0.0200,1.7270
1784806548.9771,1.3920,0.4160,0.0110,0.0070,0.0180,1.8980
1784806549.0201,2.0350,0.3910,0.0090,0.0070,0.0140,2.4950
1784806549.0701,2.1650,0.5290,0.0140,0.0080,0.0370,2.8080
1784806549.1193,1.5940,0.3330,0.0100,0.0060,0.0200,2.0080
1784806549.1690,1.5580,0.3720,0.0110,0.0050,0.0150,2.0060
1784806549.2187,1.5210,0.3590,0.0150,0.0070,0.0220,1.9650
1784806549.2681,1.4580,0.3600,0.0170,0.0050,0.0130,1.8930
1784806549.3179,1.4640,0.3740,0.0110,0.0050,0.0140,1.9170
1784806549.3673,1.5090,0.4570,0.0110,0.0070,0.0260,2.0470
1784806549.4178,1.7730,0.5130,0.0180,0.0060,0.0170,2.3760
1784806549.4678,1.7180,0.4480,0.0150,0.0090,0.0240,2.2940
1784806549.5174,1.5900,0.3970,0.0100,0.0060,0.0160,2.0700
1784806549.5672,2.2040,0.5810,0.0130,0.0060,0.0160,2.8590
1784806549.6173,2.7590,1.3810,0.0190,0.0100,0.0360,4.2800
1784806549.6671,2.7580,0.6690,0.0180,0.0080,0.0300,3.5420
1784806549.7170,2.5220,0.7840,0.0140,0.0080,0.0370,3.4320
1784806549.7688,3.0150,1.2800,0.0150,0.0090,0.0270,4.4150
1784806549.8174,1.5060,0.5950,0.0140,0.0080,0.0140,2.1980
1784806549.8710,6.5100,2.4910,0.0180,0.0090,0.0240,9.1070
1784806549.9220,1.9560,0.6030,0.0130,0.0080,0.0160,2.6410
1784806549.9724,1.6800,0.6570,0.0150,0.0070,0.0220,2.4350
1784806550.0226,1.8410,0.5850,0.0130,0.0050,0.0150,2.5040
1784806550.0735,2.0620,2.7060,0.0330,0.0100,0.0830,4.9920
1784806550.1248,1.6020,0.7130,0.0190,0.0100,0.0270,2.4820
1784806550.1674,1.6570,0.7210,0.0200,0.0160,0.0310,2.5190
1784806550.2166,1.7370,0.7140,0.0110,0.0060,0.0330,2.5590
1784806550.2666,2.0890,1.6040,0.0410,0.0290,0.0800,4.0070
1784806550.3168,2.0920,1.8480,0.0420,0.0200,0.0700,4.2000
1784806550.3667,2.5560,0.8950,0.0110,0.0050,0.0270,3.5400
1784806550.4173,1.6320,0.7470,0.0090,0.0050,0.0320,2.4710
1784806550.4675,1.7560,0.8820,0.0110,0.0060,0.0140,2.7110
1784806550.5171,1.7870,0.8960,0.0120,0.0060,0.0160,2.7690
1784806550.5675,1.8110,0.7400,0.0110,0.0090,0.0160,2.6390
1784806550.6177,3.0320,1.8460,0.0220,0.0110,0.0420,5.0330
1784806550.6675,1.8320,0.6480,0.0110,0.0060,0.0140,2.5640
1784806550.7179,2.4660,1.2580,0.0110,0.0070,0.0180,3.8090
1784806550.7683,5.6360,0.9620,0.0160,0.0070,0.0310,6.7190
1784806550.8177,1.9450,0.7260,0.0120,0.0070,0.0260,2.7720
1784806550.8677,1.5960,0.8060,0.0090,0.0050,0.0210,2.4790
1784806550.9181,1.7850,1.0040,0.0080,0.0070,0.0230,2.8730
1784806550.9683,2.3390,0.8760,0.0120,0.0070,0.0180,3.3020
1784806551.0180,3.8590,2.8450,0.0310,0.0160,0.0480,6.9270
1784806551.0684,6.6890,7.3990,0.0230,0.0150,0.0540,14.2810
1784806551.1188,2.1080,1.1420,0.0110,0.0060,0.0160,3.3280
1784806551.1692,4.1200,3.2680,0.0210,0.0150,0.0340,7.5460
1784806551.2189,1.8180,1.3030,0.0270,0.0140,0.0900,3.3630
1784806551.2689,2.6550,2.8960,0.0110,0.0050,0.0170,5.6320
1784806551.3184,1.6760,1.5020,0.0120,0.0060,0.0140,3.2490
1784806551.3682,1.8100,1.1550,0.0150,0.0050,0.0150,3.0380
1784806551.4181,2.4510,2.2860,0.0180,0.0070,0.0230,4.8450
1784806551.4685,1.8410,3.1620,0.0310,0.0140,0.0420,5.2710
1784806551.5183,2.0650,2.5990,0.0160,0.0080,0.0360,4.7950
1784806551.5685,1.9770,1.5230,0.0180,0.0070,0.0360,3.6120
1784806551.6183,1.7590,1.3820,0.0100,0.0050,0.0150,3.2130
1784806551.6683,2.3520,5.3020,0.0410,0.0200,0.0950,7.9470
1784806551.7183,1.9580,1.5190,0.0300,0.0150,0.0780,3.7050
1784806551.7695,1.8880,2.5750,0.0260,0.0130,0.0650,4.6630
1784806551.8210,1.9210,3.2660,0.0100,0.0060,0.0150,5.2560
1784806551.8747,4.1050,2.4720,0.0160,0.0080,0.0320,6.7070
1784806551.9184,2.3320,1.9670,0.0110,0.0100,0.0190,4.3880
1784806551.9697,2.3780,1.8010,0.0100,0.0050,0.0140,4.2440
1784806552.0199,2.2560,1.3730,0.0110,0.0050,0.0190,3.7040
1784806552.0695,1.8810,1.6080,0.0110,0.0060,0.0220,3.5720
1784806552.1198,2.0020,1.6800,0.0110,0.0050,0.0170,3.7570
1784806552.1699,1.9940,1.7320,0.0110,0.0070,0.0150,3.7980
1784806552.2203,1.9990,1.8470,0.0130,0.0060,0.0250,3.9350
1784806552.2707,1.9330,1.1500,0.0110,0.0070,0.0200,3.1640
1784806552.3278,3.6710,1.6640,0.0100,0.0050,0.0140,5.4040
1784806552.3771,1.9710,1.2690,0.0110,0.0070,0.0160,3.3230
1784806552.4210,2.0160,1.5310,0.0120,0.0150,0.0250,3.6480
1784806552.4696,2.0490,8.0720,0.0170,0.0000,0.0250,10.2250
1784806552.5183,1.9420,3.8270,0.0110,0.0060,0.0240,5.8510
1784806552.5672,1.9040,1.3030,0.0130,0.0060,0.0180,3.2840
1784806552.6166,2.0170,1.6390,0.0120,0.0060,0.0260,3.7560
1784806552.6664,2.2950,1.7880,0.0120,0.0060,0.0170,4.1600
1784806552.7156,1.9770,1.8030,0.0110,0.0070,0.0130,3.8560
1784806552.7656,1.9590,1.4560,0.0120,0.0050,0.0160,3.4850
1784806552.8151,2.0670,1.6750,0.0130,0.0070,0.0200,3.8290
1784806552.8649,2.3150,1.8300,0.0120,0.0060,0.0150,4.2180
1784806552.9151,2.0740,2.1010,0.0120,0.0070,0.0250,4.2570
1784806552.9655,3.1980,2.3160,0.0110,0.0050,0.0150,5.5820
1784806553.0159,2.9010,4.2960,0.0230,0.0170,0.0470,7.3820
1784806553.0663,2.4810,2.4280,0.0100,0.0070,0.0220,4.9950
1784806553.1159,1.9660,5.8680,0.0110,0.0050,0.0210,7.9240
1784806553.1659,8.5210,9.7730,0.0140,0.0000,0.0200,18.3830
1784806553.2163,2.0320,10.6410,0.0100,0.0090,0.0210,12.7750
1784806553.2665,4.2350,6.3660,0.0320,0.0350,0.0530,10.8410
1784806553.3165,3.5850,15.9590,0.0260,0.0080,0.0240,19.6300
1784806553.3669,2.0600,2.4560,0.0110,0.0070,0.0160,4.5870
1784806553.4171,1.9940,2.7020,0.0100,0.0050,0.0130,4.7660
1784806553.4676,2.7410,3.6980,0.0120,0.0060,0.0370,6.5410
1784806553.5179,2.1580,2.7850,0.0130,0.0070,0.0460,5.0750
1784806553.5684,2.1720,3.1070,0.0170,0.0100,0.0380,5.4180
1784806553.6198,2.2100,2.2100,0.0120,0.0070,0.0290,4.5190
1784806553.6703,2.2410,2.0320,0.0110,0.0060,0.0230,4.3570
1784806553.7200,2.5120,2.0170,0.0130,0.0070,0.0160,4.6090
1784806553.7760,3.4220,1.9090,0.0140,0.0050,0.0370,5.4390
1784806553.8268,2.0980,1.6480,0.0110,0.0070,0.0210,3.8300
1784806553.8773,2.9920,1.5750,0.0120,0.0060,0.0240,4.6630
1784806553.9200,3.4290,1.7440,0.0150,0.0080,0.0230,5.2790
1784806553.9704,2.4340,1.6860,0.0120,0.0060,0.0150,4.1990
1784806554.0194,2.1620,1.5290,0.0110,0.0060,0.0150,3.7590
1784806554.0689,2.5050,1.5490,0.0100,0.0050,0.0150,4.1380
1784806554.1186,2.1730,1.6110,0.0090,0.0060,0.0210,3.8610
1784806554.1683,2.3030,1.6370,0.0130,0.0050,0.0140,4.0090
1784806554.2180,4.3320,2.3600,0.0090,0.0050,0.0130,6.7640
1784806554.2678,2.1680,1.4310,0.0110,0.0060,0.0150,3.6670
1784806554.3174,2.4050,1.8720,0.0120,0.0060,0.0160,4.3640
1784806554.3672,4.0750,10.5200,0.0310,0.0080,0.0250,14.7000
1784806554.4169,2.3010,1.8960,0.0130,0.0060,0.0130,4.2670
1784806554.4666,3.6640,4.0390,0.0180,0.0110,0.0320,7.8510
1784806554.5165,2.9820,3.1930,0.0280,0.0160,0.0760,6.4060
1784806554.5669,4.6080,6.7100,0.0860,0.0500,0.1870,11.8830
1784806554.6171,4.0180,3.3020,0.0120,0.0060,0.0200,7.3930
1784806554.6673,3.1540,3.4760,0.0250,0.0130,0.0360,6.7800
1784806554.7175,2.6700,1.8470,0.0220,0.0130,0.0460,4.6630
1784806554.7681,3.2520,1.0970,0.0120,0.0060,0.0160,4.4240
1784806554.8221,2.7990,2.3910,0.0100,0.0040,0.0140,5.2520
1784806554.8693,3.9890,2.8320,0.0160,0.0100,0.0280,6.9380
1784806554.9197,6.3850,1.0930,0.0150,0.0110,0.0310,7.6150
1784806554.9763,5.2630,1.1200,0.0170,0.0100,0.0280,6.5290
1784806555.0193,5.8710,0.9370,0.0160,0.0090,0.0390,6.9280
1784806555.0698,4.8950,1.2600,0.0160,0.0090,0.0320,6.2800
1784806555.1190,5.0360,3.3760,0.0430,0.0270,0.1270,8.7990
1784806555.1686,5.0270,2.1180,0.0300,0.0170,0.0830,7.4020
1784806555.2190,9.7560,2.2120,0.0190,0.0100,0.0370,12.1010
1784806555.2686,9.0100,1.5250,0.0200,0.0120,0.0350,10.6790
1784806555.3188,9.1440,2.1000,0.0100,0.0050,0.0160,11.3270
1784806555.3688,4.9230,1.4300,0.0180,0.0100,0.0400,6.4860
1784806555.4186,4.2850,1.2590,0.0150,0.0100,0.0450,5.6860
1784806555.4678,5.3610,4.8730,0.0340,0.0260,0.1300,10.5760
1784806555.5176,3.4920,2.6360,0.0240,0.0160,0.0490,6.3530
1784806555.5676,6.0640,3.1230,0.0160,0.0100,0.0270,9.3140
1784806555.6172,5.3130,2.0270,0.0100,0.0070,0.0150,7.4180
1784806555.6669,2.7930,1.4400,0.0120,0.0070,0.0160,4.3100
1784806555.7171,2.7850,1.1190,0.0120,0.0070,0.0160,3.9810
1784806555.7669,3.7790,2.0940,0.0190,0.0100,0.0440,6.0340
1784806555.8167,3.6660,1.9730,0.0290,0.0160,0.0500,5.8670
1784806555.8673,3.1070,1.4250,0.0220,0.0150,0.0760,4.7450
1784806555.9175,5.0390,1.4680,0.0120,0.0060,0.0140,6.5780
1784806555.9683,9.3710,1.5500,0.0140,0.0110,0.0280,11.0380
1784806556.0245,5.3410,4.3320,0.0280,0.0000,0.0290,9.7790
1784806556.0767,7.3370,2.0690,0.0120,0.0080,0.0150,9.4900
1784806556.1265,6.4920,2.8660,0.0130,0.0050,0.0220,9.4550
1784806556.1772,10.8920,1.5570,0.0120,0.0070,0.0150,12.5280
1784806556.2271,3.4610,1.1330,0.0100,0.0060,0.0150,4.6740
1784806556.2684,3.8510,0.7600,0.0140,0.0070,0.0150,4.6900
1784806556.3188,3.1800,1.0710,0.0120,0.0090,0.0250,4.3380
1784806556.3681,3.3330,0.9960,0.0160,0.0120,0.0280,4.4430
1784806556.4182,4.6120,0.9820,0.0180,0.0110,0.0300,5.7050
1784806556.4684,4.6630,0.9940,0.0170,0.0120,0.0410,5.7930
1784806556.5188,4.6570,1.2760,0.0170,0.0120,0.0450,6.0610
1784806556.5693,3.4780,0.8840,0.0110,0.0070,0.0150,4.4400
1784806556.6196,3.4800,1.5980,0.0100,0.0090,0.0150,5.1640
1784806556.6696,2.8820,0.9730,0.0120,0.0070,0.0140,3.9360
1784806556.7194,3.7300,1.8250,0.0210,0.0140,0.0680,5.7590
1784806556.7690,3.0240,1.8080,0.0150,0.0090,0.0200,4.9420
1784806556.8189,2.6090,5.9500,0.0060,0.0000,0.0150,8.6210
1784806556.8688,2.7310,0.8310,0.0120,0.0070,0.0240,3.6540
1784806556.9186,6.1400,1.7210,0.0100,0.0050,0.0150,7.9440
1784806556.9688,3.1140,1.1670,0.0130,0.0100,0.0300,4.3960
1784806557.0185,4.5220,1.0780,0.0110,0.0080,0.0140,5.6780
1784806557.0681,3.7030,1.2430,0.0110,0.0060,0.0140,5.0200
1784806557.1185,4.7290,1.7040,0.0170,0.0090,0.0400,6.5630
1784806557.1749,4.6660,1.6610,0.0180,0.0120,0.0510,6.4850
1784806557.2258,4.4740,1.2700,0.0180,0.0130,0.0320,5.8700
1784806557.2757,5.2200,1.2840,0.0140,0.0070,0.0180,6.5950
1784806557.3251,4.9940,1.0010,0.0130,0.0060,0.0160,6.0690
1784806557.3751,5.6320,0.7580,0.0120,0.0070,0.0140,6.4580
1784806557.4177,4.6640,2.5350,0.0400,0.0210,0.0820,7.4590
1784806557.4673,4.8170,2.1720,0.0230,0.0130,0.0560,7.1620
1784806557.5172,5.5490,1.8530,0.0290,0.0150,0.0400,7.5740
1784806557.5671,3.0840,0.9210,0.0150,0.0070,0.0160,4.0830
1784806557.6173,5.9690,1.0740,0.0130,0.0060,0.0230,7.1260
1784806557.6669,6.8430,1.1230,0.0120,0.0070,0.0250,8.0720
1784806557.7166,4.3110,1.8180,0.0200,0.0120,0.0690,6.3120
1784806557.7667,4.0580,1.7200,0.0170,0.0100,0.0670,5.9420
1784806557.8163,2.8970,2.6950,0.0230,0.0150,0.0380,5.7580
1784806557.8666,5.0750,8.3570,0.0650,0.0210,0.0460,13.6480
1784806557.9170,3.3480,1.8390,0.0190,0.0110,0.0510,5.3380
1784806557.9666,4.1820,1.2390,0.0130,0.0070,0.0260,5.5100
1784806558.0170,3.8400,1.3960,0.0090,0.0070,0.0170,5.3210
1784806558.0674,3.2240,2.2930,0.0140,0.0100,0.0220,5.6410
1784806558.1184,3.0730,1.4410,0.0130,0.0070,0.0160,4.5960
1784806558.1690,3.1700,1.7220,0.0120,0.0060,0.0150,4.9660
1784806558.2238,3.7280,1.3060,0.0110,0.0070,0.0150,5.1090
1784806558.2760,3.4340,1.5980,0.0120,0.0060,0.0150,5.1070
1784806558.3267,2.9430,8.8430,0.0170,0.0000,0.0470,11.8960
1784806558.3772,3.1770,3.5290,0.0190,0.0110,0.0300,6.8360
1784806558.4263,3.1320,5.4160,0.0120,0.0000,0.0380,8.6550
1784806558.4683,3.1150,1.8100,0.0120,0.0070,0.0150,5.0020
1784806558.5180,3.4640,2.1540,0.0140,0.0080,0.0330,5.7330
1784806558.5677,3.0700,3.6860,0.0150,0.0050,0.0130,6.8260
1784806558.6179,3.2230,1.6170,0.0120,0.0060,0.0250,4.9180
1784806558.6677,3.1390,3.3530,0.0100,0.0040,0.0300,6.6690
1784806558.7179,3.1130,1.6940,0.0110,0.0060,0.0140,4.8820
1784806558.7675,3.1370,2.2110,0.0090,0.0080,0.0150,5.4190
1784806558.8169,2.9260,9.0570,0.0130,0.0070,0.0140,12.0470
1784806558.8671,2.7990,2.1090,0.0110,0.0080,0.0180,4.9830
1784806558.9176,3.2240,2.5870,0.0110,0.0060,0.0200,5.8970
1784806558.9673,3.4280,6.1760,0.0160,0.0110,0.0490,9.7520
1784806559.0172,3.1150,2.4370,0.0100,0.0070,0.0140,5.6310
1784806559.0676,4.1660,6.5410,0.0100,0.0070,0.0420,10.8370
1784806559.1172,5.3390,3.8240,0.0160,0.0100,0.0290,9.2680
1784806559.1672,4.5340,2.9100,0.0130,0.0090,0.0400,7.5630
1784806559.2173,6.0680,2.9050,0.0120,0.0060,0.0160,9.0580
1784806559.2736,5.9160,2.7950,0.0120,0.0060,0.0280,8.7930
