Downsample[ns],BuildFilTree[ns],SearchFil[ns],DeleteFil[ns],BuildTreeSub[ns],SearchSub[ns],DeleteSub[ns],PreProcTotal[ns],Plane[ns],Total[ns],nx,ny,nz
5816,0,0,0,0,4384,124,10324,964,11288,-0.0728878,-0.101534,-0.992158
3974,0,0,0,0,3239,96,7309,777,8086,-0.0892133,-0.101496,-0.990828
5886,0,0,0,0,4942,136,10964,880,11844,-0.0615966,-0.108719,-0.992162
5208,0,0,0,0,4642,128,9978,776,10754,-0.0250806,-0.0698516,-0.997242
5883,0,0,0,0,5401,146,11430,850,12280,-0.0613193,-0.0922193,-0.993849
3199,0,0,0,0,2693,74,5966,395,6361,-0.0816277,-0.0900232,-0.992589
2354,0,0,0,0,2069,60,4483,382,4865,-0.0501568,-0.0696636,-0.996309
5487,0,0,0,0,5267,143,10897,875,11772,-0.0632146,-0.0840115,-0.994458
5446,0,0,0,0,5271,152,10869,942,11811,-0.0501229,-0.0673359,-0.996471
3947,0,0,0,0,3943,110,8000,635,8635,-0.0634345,-0.0817365,-0.994633
6162,0,0,0,0,6135,175,12472,937,13409,-0.0776477,-0.0922399,-0.992705
6068,0,0,0,0,4367,99,10534,540,11074,-0.0493777,-0.0695722,-0.996354
2585,0,0,0,0,2671,76,5332,350,5682,-0.049423,-0.0693707,-0.996366
5309,0,0,0,0,5738,170,11217,799,12016,-0.0819746,-0.0774311,-0.993622
5399,0,0,0,0,5701,165,11265,670,11935,-0.0443328,-0.0675434,-0.996731
3754,0,0,0,0,4027,107,7888,593,8481,-0.0486078,-0.0662471,-0.996619
5455,0,0,0,0,5860,167,11482,584,12066,-0.0665006,-0.0642107,-0.995718
3757,0,0,0,0,3932,106,7795,630,8425,-0.0521186,-0.0618601,-0.996723
5836,0,0,0,0,6229,151,12216,1000,13216,-0.0822362,-0.0630946,-0.994614
3998,0,0,0,0,4350,124,8472,640,9112,-0.0635346,-0.0656606,-0.995817
4195,0,0,0,0,4368,116,8679,895,9574,-0.0684945,-0.0645965,-0.995558
5924,0,0,0,0,6356,154,12434,916,13350,-0.0682146,-0.0365532,-0.997001
5388,0,0,0,0,5376,119,10883,560,11443,-0.0833991,-0.0577706,-0.99484
3426,0,0,0,0,3352,88,6866,648,7514,-0.0574638,-0.0535628,-0.99691
5819,0,0,0,0,6633,218,12670,1010,13680,-0.0671935,-0.080742,-0.994468
4245,0,0,0,0,4380,116,8741,1150,9891,-0.0875071,-0.0476851,-0.995022
5946,0,0,0,0,6401,180,12527,1046,13573,-0.0315984,-0.05307,-0.998091
4141,0,0,0,0,4288,116,8545,855,9400,-0.0702155,-0.0520928,-0.996171
6008,0,0,0,0,5951,170,12129,1447,13576,-0.112884,-0.0693827,-0.991183
4163,0,0,0,0,4209,112,8484,1152,9636,-0.0628926,-0.0491955,-0.996807
5958,0,0,0,0,6193,180,12331,1567,13898,-0.119439,-0.0886279,-0.988878
5382,0,0,0,0,5736,166,11284,1102,12386,-0.0339847,-0.0428616,-0.998503
4998,0,0,0,0,4938,143,10079,1286,11365,-0.0854729,-0.128594,-0.988007
5388,0,0,0,0,5396,167,10951,1824,12775,-0.114454,-0.113344,-0.986942
3967,0,0,0,0,3772,99,7838,1271,9109,-0.0892378,-0.0699587,-0.99355
5210,0,0,0,0,5139,144,10493,1303,11796,-0.104865,-0.0766888,-0.991525
5573,0,0,0,0,5365,151,11089,1242,12331,-0.169097,-0.101346,-0.980375
5329,0,0,0,0,4875,129,10333,823,11156,-0.201252,-0.0966171,-0.974763
3660,0,0,0,0,3357,95,7112,679,7791,-0.0592803,-0.0412136,-0.99739
5759,0,0,0,0,5347,152,11258,1661,12919,-0.0984691,-0.072495,-0.992496
3971,0,0,0,0,3561,102,7634,761,8395,-0.0963749,-0.0399689,-0.994542
5606,0,0,0,0,5122,150,10878,1106,11984,-0.0574873,0.00524818,-0.998332
5251,0,0,0,0,4811,135,10197,700,10897,-0.0419837,-0.0102025,-0.999066
3939,0,0,0,0,3285,96,7320,650,7970,-0.0394889,-0.00536543,-0.999206
5833,0,0,0,0,4685,132,10650,787,11437,-0.0362031,-0.0166697,-0.999205
5268,0,0,0,0,4596,134,9998,569,10567,-0.0332659,0.00490819,-0.999434
3808,0,0,0,0,3156,93,7057,669,7726,-0.0360905,0.00958284,-0.999303
4830,0,0,0,0,3818,113,8761,724,9485,-0.0897504,-0.0222081,-0.995717
5273,0,0,0,0,4091,125,9489,1322,10811,-0.0707258,0.0064094,-0.997475
5765,0,0,0,0,3987,120,9872,1440,11312,-0.136704,-0.0593785,-0.988831
3710,0,0,0,0,2567,70,6347,639,6986,-0.071236,-0.00431909,-0.99745
4818,0,0,0,0,3157,100,8075,1350,9425,-0.0549245,0.0119775,-0.998419
4747,0,0,0,0,3220,101,8068,1104,9172,-0.073172,-0.0308943,-0.996841
4736,0,0,0,0,2821,89,7646,1234,8880,-0.0826,-0.00633982,-0.996563
4612,0,0,0,0,2666,87,7365,1821,9186,-0.0485893,-0.00254496,-0.998816
4644,0,0,0,0,2811,86,7541,1419,8960,-0.0964939,-0.028457,-0.994927
4662,0,0,0,0,2611,83,7356,1366,8722,-0.106635,-0.0286273,-0.993886
4641,0,0,0,0,2491,82,7214,1242,8456,-0.0906802,-0.0118566,-0.995809
5357,0,0,0,0,2432,78,7867,1331,9198,-0.0805572,-0.0339186,-0.996173
4645,0,0,0,0,2284,81,7010,1167,8177,-0.0624379,-0.0224539,-0.997796
4110,0,0,0,0,1655,57,5822,965,6787,-0.095107,-0.0408054,-0.99463
4884,0,0,0,0,2548,87,7519,1548,9067,-0.0795477,-0.0315764,-0.996331
5663,0,0,0,0,2818,94,8575,2223,10798,-0.0994752,-0.061621,-0.99313
5000,0,0,0,0,2487,74,7561,2372,9933,-0.0663587,-0.0308926,-0.997317
5004,0,0,0,0,2485,71,7560,1518,9078,-0.0747409,-0.0535661,-0.995763
5033,0,0,0,0,2325,70,7428,2228,9656,-0.0700479,-0.0474403,-0.996415
4909,0,0,0,0,2164,68,7141,1973,9114,-0.10924,-0.0874477,-0.990161
4913,0,0,0,0,2215,68,7196,1797,8993,-0.0921033,-0.0621778,-0.993806
4981,0,0,0,0,2146,68,7195,2295,9490,-0.16546,-0.117411,-0.979203
5517,0,0,0,0,2399,76,7992,2053,10045,-0.110374,-0.120649,-0.98654
5610,0,0,0,0,2331,74,8015,2140,10155,-0.101394,-0.0810809,-0.991537
5064,0,0,0,0,1724,53,6841,1050,7891,-0.130926,-0.0856809,-0.987683
2350,0,0,0,0,1094,33,3477,780,4257,-0.0689356,-0.0576339,-0.995955
2644,0,0,0,0,1289,38,3971,624,4595,-0.0908213,-0.0603382,-0.994038
5104,0,0,0,0,2601,78,7783,1581,9364,-0.124328,-0.0908863,-0.98807
5092,0,0,0,0,2099,57,7248,918,8166,-0.157862,-0.108012,-0.981536
2762,0,0,0,0,1448,38,4248,773,5021,-0.170175,-0.139146,-0.97554
2631,0,0,0,0,1549,44,4224,745,4969,-0.188993,-0.135731,-0.972553
5833,0,0,0,0,3354,96,9283,3500,12783,-0.193128,-0.157678,-0.968421
3523,0,0,0,0,1761,56,5340,1451,6791,-0.215641,-0.191567,-0.957497
2068,0,0,0,0,1241,42,3351,1395,4746,-0.0898145,-0.0689435,-0.993569
5371,0,0,0,0,3341,102,8814,2194,11008,-0.143135,-0.121023,-0.982276
5350,0,0,0,0,3561,109,9020,5114,14134,-0.21071,-0.210007,-0.954724
2875,0,0,0,0,2108,63,5046,2688,7734,-0.285557,-0.290694,-0.913211
5345,0,0,0,0,4624,124,10093,3766,13859,-0.33938,-0.329511,-0.881047
5932,0,0,0,0,5572,134,11638,5291,16929,-0.385289,-0.403919,-0.8297
3176,0,0,0,0,3243,88,6507,5166,11673,-0.388936,-0.448767,-0.804572
5559,0,0,0,0,5683,145,11387,9854,21241,-0.355556,-0.406116,-0.841814
5749,0,0,0,0,5536,151,11436,7215,18651,-0.452783,-0.48759,-0.746488
2989,0,0,0,0,3135,87,6211,3897,10108,-0.486049,-0.589224,-0.645424
4449,0,0,0,0,4671,131,9251,5275,14526,-0.546305,-0.625994,-0.55649
4463,0,0,0,0,4420,118,9001,7753,16754,-0.477172,-0.656234,-0.584521
5962,0,0,0,0,6172,163,12297,6144,18441,-0.426386,-0.62963,-0.649431
3109,0,0,0,0,3697,100,6906,4016,10922,-0.399224,-0.602456,-0.691135
5876,0,0,0,0,5862,110,11848,5189,17037,-0.351062,-0.576446,-0.737879
2549,0,0,0,0,2889,82,5520,2473,7993,-0.367231,-0.570315,-0.734767
4446,0,0,0,0,4424,116,8986,4532,13518,-0.34655,-0.534705,-0.77071
6256,0,0,0,0,5531,146,11933,3389,15322,-0.396456,-0.529312,-0.750101
4054,0,0,0,0,3431,91,7576,4332,11908,-0.476699,-0.576821,-0.663352
3248,0,0,0,0,2428,68,5744,2789,8533,-0.468569,-0.61301,-0.63613
5488,0,0,0,0,3722,104,9314,6643,15957,-0.49604,-0.728286,-0.472804
3726,0,0,0,0,2365,67,6158,4760,10918,-0.502952,-0.768982,-0.394596
5234,0,0,0,0,3343,93,8670,10137,18807,-0.486554,-0.76067,-0.429705
2884,0,0,0,0,1720,49,4653,1604,6257,-0.486514,-0.794297,-0.363864
5801,0,0,0,0,2993,88,8882,-1,-1,-1,-1,-1
2262,0,0,0,0,1013,30,3305,406,3711,-0.0734337,-0.111189,-0.991082
4997,0,0,0,0,2333,75,7405,807,8212,-0.11833,-0.116893,-0.98607
5067,0,0,0,0,2268,70,7405,818,8223,-0.0802176,-0.0960559,-0.992138
5132,0,0,0,0,2265,74,7471,1009,8480,-0.0675501,-0.0811994,-0.994406
4499,0,0,0,0,1814,65,6378,1032,7410,-0.0523305,-0.0677348,-0.99633
4470,0,0,0,0,1660,57,6187,1715,7902,-0.0675977,-0.0592663,-0.995951
4450,0,0,0,0,1757,55,6262,853,7115,-0.0688019,-0.0713257,-0.995077
5686,0,0,0,0,2198,93,7977,1256,9233,-0.0608175,-0.0941053,-0.993703
5526,0,0,0,0,2249,73,7848,1265,9113,-0.0735311,-0.0692792,-0.994884
4270,0,0,0,0,1399,45,5714,710,6424,-0.0600145,-0.0699585,-0.995743
2880,0,0,0,0,1050,33,3963,800,4763,-0.0242733,-0.0480164,-0.998552
5350,0,0,0,0,1874,60,7284,2088,9372,-0.0599822,-0.0888595,-0.994236
5479,0,0,0,0,2124,75,7678,1413,9091,-0.0711806,-0.0841175,-0.99391
5374,0,0,0,0,2093,72,7539,1880,9419,-0.04602,-0.0713951,-0.996386
5440,0,0,0,0,2240,81,7761,2721,10482,-0.0251702,0.000620109,-0.999683
5404,0,0,0,0,1968,64,7436,2316,9752,-0.0254211,-0.0551331,-0.998155
5432,0,0,0,0,2046,67,7545,1801,9346,-0.0415112,-0.0160879,-0.999009
3678,0,0,0,0,1343,44,5065,862,5927,-0.0682578,-0.0813893,-0.994342
5500,0,0,0,0,2048,68,7616,1507,9123,-0.0759355,-0.0684943,-0.994757
5467,0,0,0,0,2332,73,7872,2141,10013,-0.0296271,-0.0424922,-0.998657
5069,0,0,0,0,2823,88,7980,1713,9693,-0.0158525,-0.0768476,-0.996917
5323,0,0,0,0,2414,86,7823,1406,9229,-0.0323038,-0.0780029,-0.99643
4960,0,0,0,0,2499,83,7542,1851,9393,0.0125541,-0.0716588,-0.99735
4878,0,0,0,0,2456,83,7417,1876,9293,0.0307284,-0.153613,-0.987653
5457,0,0,0,0,2785,84,8326,2821,11147,0.0040421,-0.105978,-0.99436
3750,0,0,0,0,1897,67,5714,1409,7123,0.0353001,-0.0866047,-0.995617
5578,0,0,0,0,2795,93,8466,2233,10699,0.0132672,-0.0962145,-0.995272
5611,0,0,0,0,2806,96,8513,2079,10592,0.0337732,-0.127629,-0.991247
5510,0,0,0,0,2848,88,8446,1632,10078,0.0543856,-0.0985213,-0.993648
5658,0,0,0,0,2993,88,8739,1625,10364,0.0387428,-0.0858829,-0.995552
4935,0,0,0,0,3130,95,8160,1280,9440,0.040277,-0.100359,-0.994136
4886,0,0,0,0,2863,86,7835,1297,9132,0.0377284,-0.081877,-0.995928
5003,0,0,0,0,2968,86,8057,1070,9127,0.0486919,-0.0782825,-0.995741
4961,0,0,0,0,3045,87,8093,923,9016,0.0473475,-0.105975,-0.993241
5143,0,0,0,0,3023,92,8258,1310,9568,0.0359076,-0.113003,-0.992946
5079,0,0,0,0,3218,94,8391,1388,9779,0.0685947,-0.0917835,-0.993414
5801,0,0,0,0,3809,122,9732,1080,10812,0.0436377,-0.131339,-0.990377
5105,0,0,0,0,3811,72,8988,508,9496,0.0549412,-0.124139,-0.990743
2456,0,0,0,0,1758,53,4267,467,4734,0.0270607,-0.0919452,-0.995396
6597,0,0,0,0,4426,126,11149,1067,12216,0.0441322,-0.103653,-0.993634
5787,0,0,0,0,4615,137,10539,1163,11702,0.0347858,-0.0920394,-0.995148
3977,0,0,0,0,3291,93,7361,659,8020,0.0299842,-0.0871627,-0.995743
5242,0,0,0,0,4471,152,9865,950,10815,0.0334595,-0.0917456,-0.99522
5910,0,0,0,0,5360,149,11419,926,12345,-0.000674886,-0.0896549,-0.995973
5896,0,0,0,0,5607,153,11656,926,12582,-0.0263775,-0.121568,-0.992233
4097,0,0,0,0,3341,89,7527,485,8012,0.000791344,-0.0770198,-0.997029
2516,0,0,0,0,2575,60,5151,317,5468,0.00814935,-0.0654991,-0.997819
4159,0,0,0,0,4483,127,8769,572,9341,-0.01319,-0.0597529,-0.998126
6303,0,0,0,0,6079,174,12556,821,13377,-0.00362119,-0.0591304,-0.998244
3817,0,0,0,0,4527,121,8465,595,9060,0.0211948,-0.0497371,-0.998537
6052,0,0,0,0,7208,179,13439,833,14272,-0.00477023,-0.061702,-0.998083
3838,0,0,0,0,4728,126,8692,801,9493,0.00797238,-0.0983638,-0.995119
6016,0,0,0,0,7593,209,13818,1109,14927,-0.0162114,-0.0634074,-0.997856
4178,0,0,0,0,5398,168,9744,833,10577,-0.022997,-0.0831755,-0.99627
5944,0,0,0,0,7425,194,13563,967,14530,-0.014051,-0.092799,-0.995586
4145,0,0,0,0,4905,139,9189,1392,10581,0.0365195,-0.0921302,-0.995077
5527,0,0,0,0,6106,169,11802,6166,17968,0.357172,-0.125277,-0.925599
3846,0,0,0,0,4092,111,8049,2870,10919,0.451584,-0.114371,-0.884868
3446,0,0,0,0,3416,90,6952,-1,-1,-1,-1,-1
3222,0,0,0,0,2792,78,6092,464,6556,-0.0102525,-0.0243659,-0.999651
5230,0,0,0,0,4055,117,9402,809,10211,-0.0124889,-0.0605092,-0.99809
5077,0,0,0,0,3636,98,8811,1264,10075,-0.0256638,-0.0642037,-0.997607
5102,0,0,0,0,3227,94,8423,998,9421,-0.00426103,-0.01183,-0.999921
5617,0,0,0,0,3150,95,8862,781,9643,-0.0374492,-0.0942666,-0.994842
3344,0,0,0,0,1569,46,4959,605,5564,-0.0373734,-0.0282116,-0.998903
1976,0,0,0,0,961,29,2966,328,3294,-0.033716,-0.0346654,-0.99883
5560,0,0,0,0,2592,78,8230,1022,9252,-0.0324578,-0.0470583,-0.998365
5394,0,0,0,0,2377,82,7853,1004,8857,-0.0262511,-0.0289315,-0.999237
5358,0,0,0,0,2197,69,7624,1429,9053,-0.0520361,-0.0558246,-0.997084
5331,0,0,0,0,2101,66,7498,1085,8583,-0.0889407,-0.135015,-0.986844
3455,0,0,0,0,1033,34,4522,795,5317,-0.0574012,-0.0980371,-0.993526
2292,0,0,0,0,761,27,3080,545,3625,-0.0397979,-0.0449537,-0.998196
2941,0,0,0,0,1016,33,3990,737,4727,-0.054327,-0.0746463,-0.995729
5468,0,0,0,0,1737,58,7263,1673,8936,-0.0581778,-0.0705092,-0.995813
5300,0,0,0,0,1687,65,7052,1179,8231,-0.0670921,-0.0917563,-0.993519
5186,0,0,0,0,1580,55,6821,1724,8545,-0.0345653,-0.0399943,-0.998602
5174,0,0,0,0,1532,54,6760,1351,8111,-0.0333168,-0.0737921,-0.996717
5130,0,0,0,0,1488,54,6672,1308,7980,-0.0423598,-0.111367,-0.992876
5168,0,0,0,0,1449,51,6668,996,7664,-0.0227169,-0.0838424,-0.99622
5167,0,0,0,0,1394,50,6611,978,7589,-0.0180693,-0.0858056,-0.996148
5151,0,0,0,0,1250,47,6448,1043,7491,-0.019,-0.0922942,-0.99555
5173,0,0,0,0,1749,59,6981,1398,8379,-0.0238846,-0.0839243,-0.996186
5248,0,0,0,0,1165,42,6455,601,7056,-0.0250866,-0.0776789,-0.996663
3642,0,0,0,0,908,40,4590,568,5158,-0.0263595,-0.106884,-0.993922
4882,0,0,0,0,1295,49,6226,905,7131,-0.0104135,-0.151291,-0.988434
5252,0,0,0,0,1392,52,6696,737,7433,-0.0231362,-0.106734,-0.994018
5715,0,0,0,0,1600,63,7378,1039,8417,-0.00937194,-0.15658,-0.987621
5720,0,0,0,0,2205,75,8000,1030,9030,-0.0016045,-0.131515,-0.991313
3705,0,0,0,0,1334,45,5084,835,5919,-0.00577027,-0.121596,-0.992563
5315,0,0,0,0,2150,68,7533,827,8360,0.00155585,-0.137158,-0.990548
5455,0,0,0,0,2203,72,7730,935,8665,0.0226983,-0.155312,-0.987605
5805,0,0,0,0,2408,73,8286,1298,9584,0.0223166,-0.154903,-0.987678
3836,0,0,0,0,1807,64,5707,876,6583,0.00983647,-0.138225,-0.990352
3832,0,0,0,0,1954,64,5850,703,6553,-0.00976045,-0.127073,-0.991845
4611,0,0,0,0,2307,71,6989,1629,8618,0.00579302,-0.158051,-0.987414
4088,0,0,0,0,2554,72,6714,1276,7990,-0.00474403,-0.206153,-0.978508
5173,0,0,0,0,3864,116,9153,6267,15420,0.0065817,-0.167352,-0.985875
2984,0,0,0,0,2355,64,5403,3222,8625,-0.0125948,-0.17977,-0.983628
5142,0,0,0,0,4617,145,9904,5119,15023,0.0690656,-0.189784,-0.979394
3725,0,0,0,0,3648,98,7471,2573,10044,0.0964491,-0.139247,-0.985549
3798,0,0,0,0,3882,105,7785,1857,9642,0.0744236,-0.151936,-0.985584
4781,0,0,0,0,5470,150,10401,2583,12984,0.142796,-0.22112,-0.964736
4748,0,0,0,0,4773,129,9650,6615,16265,0.124213,-0.234151,-0.964233
3511,0,0,0,0,3339,93,6943,3192,10135,-0.00878159,-0.276927,-0.960851
5898,0,0,0,0,5216,182,11296,4113,15409,-0.0590712,-0.332128,-0.941383
4001,0,0,0,0,3215,89,7305,897,8202,0.0289432,-0.186114,-0.982102
5197,0,0,0,0,4050,143,9390,903,10293,0.0320678,-0.16663,-0.985498
5276,0,0,0,0,3224,112,8612,809,9421,0.048569,-0.165075,-0.985084
5974,0,0,0,0,2693,90,8757,493,9250,0.0524584,-0.149638,-0.987348
3519,0,0,0,0,1602,48,5169,524,5693,0.0779555,-0.147654,-0.985962
5578,0,0,0,0,2388,112,8078,877,8955,0.0450265,-0.162516,-0.985678
5555,0,0,0,0,2071,70,7696,878,8574,0.0507852,-0.172702,-0.983664
5482,0,0,0,0,1997,79,7558,1074,8632,0.0377944,-0.131636,-0.990577
3709,0,0,0,0,1344,43,5096,541,5637,0.0409378,-0.132451,-0.990344
4836,0,0,0,0,1557,55,6448,704,7152,0.0280197,-0.121222,-0.99223
4984,0,0,0,0,1985,57,7026,830,7856,0.0306569,-0.130959,-0.990914
5392,0,0,0,0,1502,54,6948,840,7788,0.046438,-0.176565,-0.983193
3609,0,0,0,0,979,28,4616,454,5070,0.0290071,-0.156689,-0.987222
2258,0,0,0,0,655,23,2936,392,3328,0.0399041,-0.132519,-0.990377
4226,0,0,0,0,1290,44,5560,664,6224,0.0437665,-0.12593,-0.991073
5559,0,0,0,0,1981,64,7604,830,8434,0.0426264,-0.136317,-0.989748
5463,0,0,0,0,2368,85,7916,1104,9020,0.0365468,-0.133877,-0.990324
3686,0,0,0,0,1467,45,5198,722,5920,0.0304011,-0.124492,-0.991755
5271,0,0,0,0,2103,66,7440,1126,8566,0.0326378,-0.143969,-0.989044
4127,0,0,0,0,1473,45,5645,818,6463,0.0226099,-0.114363,-0.993182
2256,0,0,0,0,937,33,3226,464,3690,0.0296975,-0.107122,-0.993802
4996,0,0,0,0,1966,66,7028,1214,8242,0.0283241,-0.109341,-0.993601
4697,0,0,0,0,1934,62,6693,1411,8104,0.024307,-0.05837,-0.997999
5506,0,0,0,0,2351,85,7942,1398,9340,0.0136009,-0.0817044,-0.996564
5411,0,0,0,0,2180,78,7669,1364,9033,0.00289451,-0.140213,-0.990117
4113,0,0,0,0,1508,54,5675,535,6210,-0.0065285,-0.125494,-0.992073
2764,0,0,0,0,1191,37,3992,1055,5047,0.00193126,-0.0968883,-0.995293
2232,0,0,0,0,981,31,3244,759,4003,0.0214169,-0.0879538,-0.995894
5352,0,0,0,0,2669,81,8102,951,9053,0.0146999,-0.0855359,-0.996227
5238,0,0,0,0,2340,54,7632,838,8470,-0.00652036,-0.067958,-0.997667
3036,0,0,0,0,1315,45,4396,667,5063,0.0289314,-0.0530037,-0.998175
4905,0,0,0,0,2646,93,7644,1324,8968,0.00899705,-0.0997381,-0.994973
5540,0,0,0,0,2568,88,8196,1681,9877,0.0185978,-0.0890292,-0.995855
5271,0,0,0,0,2425,83,7779,753,8532,0.0104494,-0.09356,-0.995559
3579,0,0,0,0,1721,55,5355,615,5970,0.0134784,-0.0866648,-0.996146
5393,0,0,0,0,2901,86,8380,1208,9588,0.0134003,-0.0972682,-0.995168
5535,0,0,0,0,2780,87,8402,795,9197,0.0181824,-0.099412,-0.99488
5385,0,0,0,0,2839,88,8312,1054,9366,0.00742898,-0.149221,-0.988776
4066,0,0,0,0,2143,48,6257,510,6767,0.000285574,-0.134338,-0.990935
2418,0,0,0,0,1309,39,3766,400,4166,0.0273076,-0.0922961,-0.995357
5391,0,0,0,0,3711,115,9217,760,9977,0.0057889,-0.0957288,-0.995391
5318,0,0,0,0,3300,90,8708,759,9467,0.00808134,-0.109113,-0.993997
5570,0,0,0,0,3770,107,9447,754,10201,0.010669,-0.108274,-0.994064
5618,0,0,0,0,3552,106,9276,834,10110,0.0149802,-0.103588,-0.994507
3768,0,0,0,0,2659,76,6503,539,7042,0.00746226,-0.0725162,-0.997339
4985,0,0,0,0,3544,113,8642,641,9283,0.0351964,-0.101972,-0.994164
5256,0,0,0,0,3712,110,9078,822,9900,0.017984,-0.0983444,-0.99499
5181,0,0,0,0,2739,79,7999,470,8469,0.020126,-0.0917346,-0.99558
3448,0,0,0,0,2782,89,6319,519,6838,0.0409033,-0.0968145,-0.994462
5112,0,0,0,0,4156,122,9390,750,10140,0.0211002,-0.0891649,-0.995793
5122,0,0,0,0,4560,127,9809,755,10564,0.0116955,-0.102845,-0.994629
5723,0,0,0,0,5322,145,11190,794,11984,0.00518666,-0.0981571,-0.995157
5788,0,0,0,0,5051,161,11000,535,11535,-0.0116269,-0.0972961,-0.995188
3985,0,0,0,0,3463,99,7547,678,8225,-0.00085714,-0.075411,-0.997152
5772,0,0,0,0,4351,129,10252,586,10838,0.0230506,-0.0836234,-0.996231
3024,0,0,0,0,2275,64,5363,454,5817,-0.000922473,-0.0903467,-0.99591
5858,0,0,0,0,4027,116,10001,838,10839,0.000495178,-0.0768643,-0.997041
5720,0,0,0,0,3831,110,9661,855,10516,0.00977256,-0.138454,-0.990321
5729,0,0,0,0,2671,73,8473,544,9017,-0.00216739,-0.104125,-0.994562
2284,0,0,0,0,1483,40,3807,315,4122,-0.00904567,-0.0583737,-0.998254
5082,0,0,0,0,2798,103,7983,667,8650,-0.0256589,-0.0651997,-0.997542
4906,0,0,0,0,2744,90,7740,690,8430,-0.00248814,-0.0279628,-0.999606
4818,0,0,0,0,2526,75,7419,700,8119,-0.0221404,-0.0141126,-0.999655
4999,0,0,0,0,2491,76,7566,675,8241,-0.0230567,-0.00429826,-0.999725
5401,0,0,0,0,2741,86,8228,797,9025,-0.0468663,0.023841,-0.998617
4733,0,0,0,0,1938,59,6730,460,7190,-0.0382872,0.0441087,-0.998293
2291,0,0,0,0,1039,32,3362,260,3622,-0.0275522,0.0350745,-0.999005
2786,0,0,0,0,1615,48,4449,372,4821,-0.0126487,0.0424461,-0.999019
5525,0,0,0,0,3334,108,8967,685,9652,-0.0358739,0.0612361,-0.997478
5504,0,0,0,0,3765,118,9387,663,10050,-0.0189762,0.083631,-0.996316
5527,0,0,0,0,4056,119,9702,678,10380,-0.0298952,0.0861452,-0.995834
5615,0,0,0,0,4277,134,10026,793,10819,-0.0280662,0.0975024,-0.994839
3814,0,0,0,0,3086,106,7006,500,7506,-0.0149151,0.108289,-0.994008
