Downsample[ns],BuildFilTree[ns],SearchFil[ns],DeleteFil[ns],BuildTreeSub[ns],SearchSub[ns],DeleteSub[ns],PreProcTotal[ns],Plane[ns],Total[ns],nx,ny,nz
4380,0,0,0,0,2683,83,7146,1446,8592,-0.0366727,-0.0785018,-0.996239
3755,0,0,0,0,2705,79,6539,1642,8181,-0.0639989,-0.100214,-0.992906
4845,0,0,0,0,3585,111,8541,2225,10766,-0.0660486,-0.0979112,-0.993001
4306,0,0,0,0,3284,119,7709,1717,9426,-0.0728878,-0.101534,-0.992158
4458,0,0,0,0,3504,97,8059,1784,9843,-0.0939522,-0.106423,-0.989872
7107,0,0,0,0,4822,135,12064,3150,15214,-0.0615966,-0.108719,-0.992162
4032,0,0,0,0,3610,107,7749,1507,9256,-0.0250806,-0.0698516,-0.997242
5962,0,0,0,0,5435,163,11560,1523,13083,-0.0667878,-0.0958281,-0.993155
3703,0,0,0,0,2467,71,6241,804,7045,-0.0816277,-0.0900232,-0.992589
6009,0,0,0,0,5667,106,11782,1539,13321,-0.054606,-0.0733712,-0.995809
6134,0,0,0,0,4323,119,10576,1209,11785,-0.0681809,-0.088154,-0.993771
2578,0,0,0,0,2516,73,5167,971,6138,-0.0440412,-0.0636398,-0.997001
6358,0,0,0,0,6118,173,12649,1976,14625,-0.0687066,-0.0866977,-0.993863
3526,0,0,0,0,3269,96,6891,1127,8018,-0.0727759,-0.0885619,-0.993409
5109,0,0,0,0,5093,144,10346,1886,12232,-0.0493777,-0.0695722,-0.996354
5446,0,0,0,0,5435,152,11033,1352,12385,-0.0620517,-0.0788916,-0.99495
5422,0,0,0,0,4192,98,9712,1176,10888,-0.0819746,-0.0774311,-0.993622
2147,0,0,0,0,2293,65,4505,800,5305,-0.0338834,-0.0592928,-0.997665
5905,0,0,0,0,6357,172,12434,1573,14007,-0.0540775,-0.0706629,-0.996033
3110,0,0,0,0,3345,91,6546,1140,7686,-0.0613804,-0.0597045,-0.996327
4446,0,0,0,0,4743,127,9316,1731,11047,-0.0595786,-0.0655621,-0.996068
4508,0,0,0,0,4616,134,9258,1772,11030,-0.0822362,-0.0630946,-0.994614
4437,0,0,0,0,4701,126,9264,1615,10879,-0.0635346,-0.0656606,-0.995817
4399,0,0,0,0,4751,135,9285,1866,11151,-0.0684945,-0.0645965,-0.995558
5891,0,0,0,0,6238,167,12296,1578,13874,-0.0754758,-0.0412442,-0.996294
3157,0,0,0,0,3328,91,6576,1146,7722,-0.0833991,-0.0577706,-0.99484
5022,0,0,0,0,5325,141,10488,2206,12694,-0.0743772,-0.0683406,-0.994886
4962,0,0,0,0,5343,144,10449,1684,12133,-0.0671935,-0.080742,-0.994468
3629,0,0,0,0,3768,97,7494,1633,9127,-0.0875071,-0.0476851,-0.995022
4698,0,0,0,0,4511,130,9339,1755,11094,-0.0315984,-0.05307,-0.998091
4449,0,0,0,0,4727,144,9320,1678,10998,-0.0702155,-0.0520928,-0.996171
3432,0,0,0,0,3493,102,7027,1490,8517,-0.0979396,-0.0587885,-0.993454
3159,0,0,0,0,3730,102,6991,1588,8579,-0.0628926,-0.0491955,-0.996807
5957,0,0,0,0,6258,184,12399,2406,14805,-0.119439,-0.0886279,-0.988878
3592,0,0,0,0,3436,88,7116,1394,8510,-0.0284145,-0.0364109,-0.998933
3851,0,0,0,0,3856,102,7809,2004,9813,-0.0854729,-0.128594,-0.988007
3817,0,0,0,0,3967,102,7886,1745,9631,-0.114454,-0.113344,-0.986942
5017,0,0,0,0,5451,154,10622,2660,13282,-0.0892378,-0.0699587,-0.99355
4366,0,0,0,0,4223,112,8701,2054,10755,-0.104865,-0.0766888,-0.991525
4510,0,0,0,0,4164,116,8790,1928,10718,-0.169097,-0.101346,-0.980375
4425,0,0,0,0,3981,107,8513,1874,10387,-0.201252,-0.0966171,-0.974763
5972,0,0,0,0,5205,141,11318,2322,13640,-0.0654147,-0.0460799,-0.996794
4019,0,0,0,0,3582,94,7695,2075,9770,-0.0919455,-0.0688739,-0.993379
3103,0,0,0,0,2790,100,5993,1272,7265,-0.0963749,-0.0399689,-0.994542
7058,0,0,0,0,5015,138,12211,2432,14643,-0.0574873,0.00524818,-0.998332
4018,0,0,0,0,3508,94,7620,1575,9195,-0.0337586,-0.00538212,-0.999416
3937,0,0,0,0,3547,92,7576,1503,9079,-0.0394889,-0.00536543,-0.999206
5801,0,0,0,0,5192,142,11135,2174,13309,-0.0406701,-0.019344,-0.998985
3094,0,0,0,0,3124,74,6292,1130,7422,-0.0332659,0.00490819,-0.999434
6314,0,0,0,0,5109,158,11581,2019,13600,-0.0439168,0.00357193,-0.999029
4125,0,0,0,0,3254,107,7486,1535,9021,-0.0897504,-0.0222081,-0.995717
3134,0,0,0,0,2485,66,5685,1440,7125,-0.0622822,0.0105306,-0.998003
6654,0,0,0,0,4259,129,11042,2211,13253,-0.136704,-0.0593785,-0.988831
4388,0,0,0,0,2734,79,7201,1290,8491,-0.0788337,-0.00801196,-0.996856
3108,0,0,0,0,2077,59,5244,1529,6773,-0.0549245,0.0119775,-0.998419
3747,0,0,0,0,2412,68,6227,1738,7965,-0.073172,-0.0308943,-0.996841
6496,0,0,0,0,3461,101,10058,2785,12843,-0.0826,-0.00633982,-0.996563
3998,0,0,0,0,2315,66,6379,2339,8718,-0.0485893,-0.00254496,-0.998816
5444,0,0,0,0,2690,78,8212,2471,10683,-0.0964939,-0.028457,-0.994927
4674,0,0,0,0,2916,77,7667,2363,10030,-0.106635,-0.0286273,-0.993886
3297,0,0,0,0,1819,52,5168,1665,6833,-0.0852566,-0.0057154,-0.996343
6018,0,0,0,0,3102,90,9210,2863,12073,-0.0805572,-0.0339186,-0.996173
5501,0,0,0,0,2757,81,8339,2045,10384,-0.068648,-0.0273558,-0.997266
2340,0,0,0,0,1185,36,3561,1331,4892,-0.0890628,-0.0365326,-0.995356
5802,0,0,0,0,2836,86,8724,3249,11973,-0.0851536,-0.0358615,-0.995722
4063,0,0,0,0,1978,58,6099,2407,8506,-0.0954236,-0.056754,-0.993818
4931,0,0,0,0,2439,74,7444,3342,10786,-0.0712445,-0.0357176,-0.996819
3720,0,0,0,0,1723,50,5493,2024,7517,-0.0747409,-0.0535661,-0.995763
4503,0,0,0,0,2068,63,6634,2992,9626,-0.0700479,-0.0474403,-0.996415
4443,0,0,0,0,1961,75,6479,2756,9235,-0.10924,-0.0874477,-0.990161
5456,0,0,0,0,2384,76,7916,4279,12195,-0.0976426,-0.0683416,-0.992872
3825,0,0,0,0,1656,55,5536,2599,8135,-0.16546,-0.117411,-0.979203
3811,0,0,0,0,1704,60,5575,2261,7836,-0.106148,-0.115845,-0.987579
5517,0,0,0,0,2330,74,7921,3395,11316,-0.101394,-0.0810809,-0.991537
3385,0,0,0,0,1308,60,4753,1291,6044,-0.130926,-0.0856809,-0.987683
1917,0,0,0,0,858,24,2799,987,3786,-0.0689356,-0.0576339,-0.995955
1842,0,0,0,0,939,28,2809,848,3657,-0.0908213,-0.0603382,-0.994038
5483,0,0,0,0,2844,84,8411,3067,11478,-0.124328,-0.0908863,-0.98807
3546,0,0,0,0,1570,47,5163,1198,6361,-0.157862,-0.108012,-0.981536
2729,0,0,0,0,1130,34,3893,1186,5079,-0.16412,-0.132694,-0.977475
