Downsample[ns],BuildFilTree[ns],SearchFil[ns],DeleteFil[ns],BuildTreeSub[ns],SearchSub[ns],DeleteSub[ns],PreProcTotal[ns],Plane[ns],Total[ns],nx,ny,nz
5871,0,1206,222,1527,25,129,8980,3052,12032,-0.0768289,-0.102707,-0.99174
6247,0,1401,279,1533,27,132,9619,1675,11294,-0.0375673,-0.0742024,-0.996535
3233,0,698,135,887,15,75,5043,1417,6460,-0.0309693,-0.0721023,-0.996916
4815,0,1124,195,1477,21,111,7743,2287,10030,-0.00209854,-0.0662409,-0.997801
6098,0,1481,304,1884,29,165,9961,1707,11668,-0.0379668,-0.0690903,-0.996888
3117,0,620,115,833,12,65,4762,1362,6124,-0.0154502,-0.0237224,-0.999599
1814,0,471,115,618,10,48,3076,824,3900,-0.0311406,-0.0585021,-0.997801
4947,0,1298,237,1715,24,132,8353,2399,10752,-0.0329688,-0.0559988,-0.997886
4959,0,1312,256,1697,26,142,8392,1805,10197,-0.0558281,-0.085253,-0.994794
4923,0,1317,230,1593,26,124,8213,1830,10043,-0.031246,-0.0582494,-0.997813
4823,0,1180,220,1588,23,123,7957,2117,10074,-0.0504392,-0.0645944,-0.996636
4596,0,1315,252,1690,23,127,8003,2079,10082,-0.0625903,-0.0716573,-0.995464
4552,0,1311,245,1639,24,126,7897,1251,9148,-0.0392034,-0.0574126,-0.997581
6632,0,1671,313,2233,30,171,11050,1453,12503,-0.029944,-0.0633204,-0.997544
2533,0,711,133,966,14,73,4430,982,5412,-0.0466203,-0.0662623,-0.996713
5888,0,1731,316,2310,26,164,10435,2979,13414,-0.0632538,-0.0447157,-0.996995
6126,0,1697,341,2321,33,171,10689,1802,12491,-0.0670655,-0.0771351,-0.994762
3083,0,845,152,1187,15,85,5367,1370,6737,-0.0398181,-0.0388583,-0.998451
5823,0,1586,285,2243,28,163,10128,1870,11998,-0.0627374,-0.054544,-0.996538
4062,0,1186,238,1627,28,121,7262,1650,8912,-0.0575417,-0.0441315,-0.997367
4101,0,1167,218,1590,21,111,7208,1708,8916,-0.0504253,-0.0548966,-0.997218
3097,0,863,153,1161,16,85,5375,1782,7157,-0.0743189,-0.0533104,-0.995809
5952,0,1721,297,2295,31,166,10462,2277,12739,-0.0702189,-0.0564515,-0.995933
4132,0,1182,210,1759,24,131,7438,1652,9090,-0.0928683,-0.0730436,-0.992996
3809,0,1061,187,1574,21,119,6771,1864,8635,-0.0649249,-0.039386,-0.997113
5062,0,1423,249,1815,25,137,8711,2236,10947,-0.082086,-0.0225833,-0.996369
3902,0,970,183,1398,19,102,6574,1659,8233,-0.048108,-0.0174466,-0.99869
5934,0,1609,289,2089,43,179,10143,2754,12897,-0.0858431,-0.0133085,-0.99622
4169,0,1138,226,1539,21,118,7211,2103,9314,-0.0422058,-0.0461118,-0.998044
4338,0,1163,215,1542,24,121,7403,1971,9374,-0.0855297,-0.000775337,-0.996335
3802,0,1057,197,1460,29,108,6653,2160,8813,-0.0926995,-0.0362654,-0.995033
5077,0,1393,251,1773,30,131,8655,2575,11230,-0.053525,-0.0559165,-0.997
4976,0,1426,242,1755,27,131,8557,1627,10184,-0.0804305,-0.00506411,-0.996747
2836,0,775,136,984,16,76,4823,2391,7214,-0.0904849,-0.00968823,-0.995851
6020,0,1546,298,2077,32,151,10124,4273,14397,-0.0761227,-0.0197358,-0.996903
4029,0,1004,203,1441,22,100,6799,2875,9674,-0.100134,-0.032122,-0.994455
6285,0,1482,244,1852,28,137,10028,3954,13982,-0.0911623,-0.05945,-0.99406
4168,0,958,167,1318,22,112,6745,3567,10312,-0.123856,-0.00955192,-0.992254
4171,0,1009,189,1815,22,109,7315,2823,10138,-0.178949,-0.0766276,-0.98087
4044,0,1066,179,1265,17,93,6664,4080,10744,-0.0818412,0.0225294,-0.996391
4071,0,1131,180,1247,18,91,6738,5182,11920,-0.148095,-0.0589669,-0.987214
6156,0,1351,253,1782,28,139,9709,3867,13576,-0.102288,0.000744503,-0.994755
2521,0,591,123,748,14,59,4056,2526,6582,-0.0988584,-0.035879,-0.994454
3571,0,907,170,1173,18,87,5926,5736,11662,-0.0979632,0.0234576,-0.994914
5895,0,1421,254,1802,21,96,9489,5482,14971,-0.0638516,-0.0235003,-0.997683
2528,0,578,107,741,13,59,4026,2981,7007,-0.0707469,-0.0426401,-0.996583
2933,0,660,122,831,16,67,4629,4349,8978,-0.116114,-0.042743,-0.992316
5595,0,1129,216,1430,28,119,8517,5756,14273,-0.172093,-0.089006,-0.981051
2915,0,588,113,740,20,62,4438,2938,7376,-0.154241,-0.0247228,-0.987724
5996,0,1137,215,1375,32,118,8873,4958,13831,-0.129133,-0.0165461,-0.991489
3091,0,575,114,686,18,60,4544,4755,9299,-0.138044,-0.0349387,-0.98981
4747,0,832,172,1055,22,85,6913,3444,10357,-0.187629,-0.0718771,-0.979607
4731,0,866,183,1343,30,87,7240,4249,11489,-0.181633,-0.0441628,-0.982374
3349,0,557,122,736,22,61,4847,5830,10677,-0.126548,-0.0377821,-0.991241
4333,0,644,132,803,20,86,6018,4763,10781,-0.176618,-0.0649061,-0.982137
4343,0,931,156,900,21,68,6419,5814,12233,-0.150237,-0.0409,-0.987804
5862,0,876,194,1122,26,102,8182,4855,13037,-0.151378,-0.0261168,-0.988131
2420,0,363,67,421,12,38,3321,3004,6325,-0.208269,-0.0993012,-0.973018
5688,0,872,161,977,25,82,7805,5150,12955,-0.179624,-0.081748,-0.980333
5776,0,768,160,975,26,78,7783,4840,12623,-0.174973,-0.130048,-0.975947
2885,0,426,75,487,13,41,3927,3788,7715,-0.237183,-0.123701,-0.963557
5536,0,754,143,937,24,80,7474,7058,14532,-0.223786,-0.158092,-0.961731
3946,0,530,97,673,18,63,5327,4319,9646,-0.113093,-0.0656694,-0.991412
4467,0,615,156,728,20,68,6054,4463,10517,-0.152163,-0.0816236,-0.984979
4519,0,652,138,727,19,60,6115,2354,8469,-0.133639,-0.0688498,-0.988636
4449,0,585,148,791,22,64,6059,2769,8828,-0.149636,-0.0877708,-0.984838
5504,0,685,148,722,27,75,7161,3121,10282,-0.182981,-0.136814,-0.97355
3093,0,328,74,406,14,36,3951,2415,6366,-0.148431,-0.133644,-0.979851
5510,0,606,153,720,29,69,7087,4575,11662,-0.168666,-0.115067,-0.978934
5665,0,594,124,725,26,67,7201,2190,9391,-0.122152,-0.078562,-0.989397
5557,0,678,123,831,25,69,7283,4117,11400,-0.164569,-0.102886,-0.980985
3301,0,382,67,426,13,36,4225,1556,5781,-0.178153,-0.13624,-0.974526
1874,0,227,51,240,9,22,2423,984,3407,-0.137219,-0.106884,-0.984757
5571,0,747,144,934,28,80,7504,3811,11315,-0.170181,-0.111355,-0.979101
5596,0,751,177,937,27,81,7569,2972,10541,-0.143571,-0.112068,-0.983274
2966,0,443,85,522,14,46,4076,1073,5149,-0.184234,-0.155944,-0.970433
2025,0,311,58,370,11,34,2809,982,3791,-0.120469,-0.0843908,-0.989124
2273,0,368,71,471,12,43,3238,2163,5401,-0.108518,-0.0914576,-0.989878
5780,0,870,183,1056,24,91,8004,3350,11354,-0.168106,-0.120536,-0.978372
3011,0,493,88,562,12,47,4213,1318,5531,-0.113184,-0.105378,-0.98797
1989,0,365,67,408,11,39,2879,1314,4193,-0.144389,-0.136809,-0.980018
2361,0,403,75,489,12,39,3379,1534,4913,-0.135174,-0.093816,-0.98637
5907,0,1007,199,1354,25,105,8597,3101,11698,-0.136111,-0.131411,-0.981939
5972,0,1195,238,1446,30,122,9003,2625,11628,-0.122875,-0.13369,-0.983376
3218,0,724,141,958,17,75,5133,2013,7146,-0.12539,-0.106017,-0.986427
3126,0,806,158,1088,17,84,5279,2209,7488,-0.0985408,-0.102791,-0.98981
6121,0,1515,267,2291,32,154,10380,6908,17288,-0.115951,-0.0689254,-0.990861
4287,0,1636,254,1708,65,139,8089,7032,15121,-0.103979,-0.0480114,-0.99342
2222,0,579,102,812,15,57,3787,7481,11268,-0.17151,0.0488531,-0.98397
3392,0,909,160,1262,27,104,5854,10537,16391,-0.307554,0.0775455,-0.948365
3355,0,957,187,1310,22,97,5928,6124,12052,-0.256645,0.0744967,-0.963631
4249,0,1128,242,1648,35,116,7418,5707,13125,-0.307132,-0.0272383,-0.951277
3195,0,1142,211,1581,27,100,6256,3694,9950,-0.279958,-0.0462399,-0.958898
3228,0,836,149,1222,17,93,5545,1887,7432,-0.0913837,-0.0779961,-0.992757
5020,0,1466,255,1897,33,138,8809,2875,11684,-0.0970042,-0.0876591,-0.991416
4965,0,1278,259,1847,28,147,8524,3417,11941,-0.0758751,-0.0869178,-0.993322
3641,0,949,177,1268,20,107,6162,2599,8761,-0.0454323,-0.0787187,-0.995861
4467,0,1046,197,1458,21,107,7296,3131,10427,-0.0254606,-0.0687035,-0.997312
6100,0,1326,241,1653,19,89,9428,2119,11547,-0.0422049,-0.0788035,-0.995996
2529,0,545,98,705,13,57,3947,1088,5035,-0.018658,-0.0297741,-0.999382
5831,0,1192,205,1518,30,133,8909,3276,12185,0.00180502,-0.0402085,-0.99919
4002,0,768,125,871,19,69,5854,2227,8081,0.00634415,-0.0198367,-0.999783
5765,0,1020,203,1360,31,104,8483,4284,12767,-0.0336348,-0.0637367,-0.9974
3994,0,616,128,759,23,69,5589,2563,8152,-0.00804931,-0.0192928,-0.999781
5224,0,693,164,857,30,80,7048,3330,10378,-0.0358155,-0.063895,-0.997314
3594,0,416,98,501,18,51,4678,1929,6607,0.0172807,0.017036,-0.999706
5790,0,697,147,788,32,79,7533,3957,11490,-0.0327308,-0.035452,-0.998835
3889,0,440,87,552,16,49,5033,3598,8631,-0.0479347,-0.0378284,-0.998134
6629,0,606,130,717,26,67,8175,4499,12674,0.0128653,0.060345,-0.998095
2909,0,292,63,347,14,33,3658,3730,7388,0.0231302,0.0576791,-0.998067
5383,0,555,117,626,24,61,6766,4378,11144,-0.0298133,0.0490591,-0.998351
3001,0,334,67,415,14,34,3865,4664,8529,-0.0553912,0.0230542,-0.998199
5513,0,602,138,751,34,76,7114,7368,14482,-0.09996,-0.0182392,-0.994824
5530,0,622,129,720,26,78,7105,9504,16609,-0.075625,0.0719232,-0.994539
2624,0,268,60,300,11,26,3289,2985,6274,-0.0536579,0.0791237,-0.99542
1468,0,170,31,195,7,17,1888,1651,3539,-0.0668137,0.192133,-0.979092
1944,0,231,42,265,10,27,2519,3020,5539,-0.0587086,0.105926,-0.992639
5527,0,577,112,690,24,73,7003,11626,18629,-0.0768304,0.0601635,-0.995227
2308,0,223,49,263,10,25,2878,5261,8139,-0.0889805,0.0732803,-0.993334
2810,0,252,53,289,10,28,3442,4808,8250,-0.0909272,0.142783,-0.985568
5702,0,600,151,649,21,72,7195,5619,12814,-0.114463,0.0551683,-0.991894
3733,0,389,78,451,15,47,4713,4172,8885,-0.056839,0.094669,-0.993885
4806,0,495,100,580,21,60,6062,7549,13611,-0.149483,0.231945,-0.961175
2704,0,285,56,343,11,31,3430,3520,6950,-0.103215,0.0830858,-0.991183
4358,0,479,109,531,22,55,5554,8599,14153,-0.102415,0.126583,-0.986655
3047,0,378,88,435,17,45,4010,10923,14933,0.163482,-0.123669,-0.978764
3446,0,445,97,514,24,52,4578,-1,-1,-1,-1,-1
1872,0,250,53,284,12,27,2498,3711,6209,-0.0961812,0.0685674,-0.992999
2323,0,301,65,367,15,35,3106,6121,9227,-0.109244,0.26118,-0.959088
5944,0,754,185,1180,35,106,8204,11988,20192,-0.0898692,0.243384,-0.965758
2325,0,334,64,326,17,34,3100,3896,6996,-0.0519072,0.241058,-0.969122
2452,0,346,70,406,16,41,3331,5295,8626,-0.109606,0.187565,-0.976118
5511,0,771,168,922,26,95,7493,10505,17998,-0.0592352,0.1111,-0.992042
2891,0,420,76,472,14,52,3925,5141,9066,-0.0596431,0.0208006,-0.998003
5531,0,798,168,928,26,83,7534,11112,18646,-0.0564514,0.0468602,-0.997305
2893,0,432,82,548,14,44,4013,2924,6937,-0.0686002,0.0436819,-0.996687
4493,0,684,122,826,22,67,6214,7815,14029,-0.0128763,0.0721931,-0.997308
3338,0,568,101,655,14,63,4739,5899,10638,0.0266621,-0.0168633,-0.999502
3052,0,493,92,586,17,57,4297,4655,8952,-0.0273996,-0.0234856,-0.999349
5518,0,893,168,1063,28,94,7764,6760,14524,0.0465204,-0.0303396,-0.998456
3651,0,506,105,625,16,60,4963,4401,9364,-0.0692067,-0.0119801,-0.99753
6004,0,1060,204,1263,33,110,8674,8089,16763,-0.0557278,-0.0474981,-0.997316
2954,0,549,116,666,15,62,4362,2939,7301,-0.0242416,-0.0704947,-0.997218
4259,0,831,162,1022,20,89,6383,5403,11786,-0.0360868,-0.0255295,-0.999023
4206,0,878,200,1083,20,89,6476,4993,11469,-0.0236436,0.0672133,-0.997458
3913,0,1006,157,1087,19,94,6276,4137,10413,-0.0286013,-0.0764572,-0.996663
4057,0,882,170,1110,41,95,6355,3257,9612,-0.018047,-0.0573994,-0.998188
4064,0,1030,184,1176,17,102,6573,3145,9718,-0.0569204,-0.0628828,-0.996396
3694,0,1103,215,1228,16,101,6357,2787,9144,-0.0916002,-0.0489811,-0.99459
6007,0,1465,278,1931,33,145,9859,4205,14064,-0.0802484,-0.098023,-0.991943
3072,0,770,145,876,13,67,4943,2257,7200,-0.0682604,-0.0461434,-0.9966
1826,0,493,94,678,10,51,3152,1435,4587,-0.103342,-0.049365,-0.99342
2432,0,738,154,1021,15,72,4432,2137,6569,-0.0707696,-0.0523707,-0.996117
7204,0,1787,343,2387,31,179,11931,4078,16009,-0.0628069,-0.054599,-0.996531
3178,0,981,198,1339,14,105,5815,2666,8481,-0.0373749,-0.0586756,-0.997577
4094,0,1297,245,1726,19,132,7513,2625,10138,-0.0605293,-0.0366597,-0.997493
6087,0,2001,343,2764,23,215,11433,2775,14208,-0.0687003,-0.0715762,-0.995066
3138,0,1263,243,1544,15,109,6312,2702,9014,-0.0453807,-0.0463921,-0.997892
7089,0,2019,362,2675,25,193,12363,3778,16141,-0.0628379,-0.121931,-0.990547
3244,0,1056,193,1421,13,108,6035,2387,8422,-0.111482,-0.121165,-0.986352
2530,0,698,129,930,9,72,4368,2606,6974,-0.0976809,-0.0761346,-0.992301
5440,0,2272,366,2987,26,185,11276,6462,17738,-0.276707,-0.296634,-0.914025
2947,0,878,159,1108,12,92,5196,3153,8349,-0.292855,-0.291991,-0.910482
7133,0,1546,298,2049,41,164,11231,5999,17230,-0.355975,-0.508634,-0.783948
3049,0,733,123,900,13,70,4888,6591,11479,-0.370562,-0.613174,-0.69764
3013,0,660,113,822,12,71,4691,9427,14118,-0.397339,-0.609625,-0.685914
3421,0,622,114,736,16,62,4971,12036,17007,-0.037452,-0.147935,-0.988288
3789,0,591,107,712,15,58,5272,3828,9100,-0.0935453,-0.0863619,-0.991862
5564,0,969,163,1098,24,89,7907,9865,17772,-0.105238,-0.183619,-0.977348
2589,0,357,65,422,10,36,3479,3441,6920,-0.104083,-0.162078,-0.981273
1686,0,252,43,278,8,24,2291,2253,4544,-0.0847224,-0.0845937,-0.992807
2032,0,272,51,316,10,33,2714,3908,6622,-0.12066,-0.229919,-0.965701
4019,0,468,92,513,19,50,5161,8566,13727,-0.113747,-0.21871,-0.969138
3014,0,354,65,399,15,42,3889,4739,8628,-0.102243,-0.144759,-0.98417
5351,0,577,116,661,25,63,6793,-1,-1,-1,-1,-1
2402,0,201,48,231,13,22,2917,-1,-1,-1,-1,-1
1304,0,131,31,155,7,14,1642,4511,6153,0.170718,-0.206234,-0.963495
1246,0,109,31,149,7,13,1555,-1,-1,-1,-1,-1
2187,0,214,51,263,11,26,2752,-1,-1,-1,-1,-1
2913,0,255,63,284,17,34,3566,-1,-1,-1,-1,-1
1926,0,168,40,190,10,23,2357,-1,-1,-1,-1,-1
5273,0,456,111,511,23,79,6453,-1,-1,-1,-1,-1
1622,0,106,23,116,7,12,1886,-1,-1,-1,-1,-1
1343,0,103,22,113,6,11,1598,-1,-1,-1,-1,-1
2144,0,161,39,177,12,20,2553,-1,-1,-1,-1,-1
5313,0,327,78,357,23,45,6143,-1,-1,-1,-1,-1
1615,0,120,24,127,7,13,1906,8835,10741,0.448273,-0.808847,-0.38055
1427,0,92,27,110,6,12,1674,-1,-1,-1,-1,-1
2743,0,220,56,217,14,23,3273,-1,-1,-1,-1,-1
3868,0,311,65,333,15,31,4623,10305,14928,-0.0356965,-0.143086,-0.989066
5619,0,387,93,469,19,53,6640,10863,17503,-0.0182261,-0.231698,-0.972617
2812,0,208,46,229,11,24,3330,6760,10090,-0.00968254,-0.206996,-0.978294
2653,0,226,48,245,12,25,3209,7490,10699,-0.0053951,-0.237511,-0.97137
4000,0,463,103,635,22,52,5275,-1,-1,-1,-1,-1
2473,0,245,50,271,12,26,3077,7978,11055,0.0060366,-0.217953,-0.975941
2910,0,330,65,399,15,39,3758,12421,16179,0.0296197,-0.225999,-0.973677
2295,0,294,53,346,9,34,3031,-1,-1,-1,-1,-1
2526,0,331,64,404,19,40,3384,7969,11353,0.0237131,-0.303145,-0.952649
3069,0,437,84,541,21,54,4206,7177,11383,0.0819927,0.0990051,-0.991703
3887,0,667,120,717,15,67,5473,10458,15931,-0.0105149,-0.142827,-0.989692
3415,0,532,123,829,15,60,4974,10404,15378,-0.00105963,0.235524,-0.971868
2027,0,420,77,498,9,46,3077,-1,-1,-1,-1,-1
2302,0,505,92,687,11,51,3648,6474,10122,-0.122109,0.0156733,-0.992393
3666,0,1060,173,1069,14,88,6070,11647,17717,-0.0113632,-0.200085,-0.979713
2701,0,710,126,857,12,71,4477,10519,14996,-0.155544,0.0550162,-0.986296
2524,0,683,127,869,11,73,4287,-1,-1,-1,-1,-1
6050,0,1670,354,2084,26,174,10358,-1,-1,-1,-1,-1
2249,0,577,105,725,10,60,3726,-1,-1,-1,-1,-1
6065,0,1457,260,2022,33,195,10032,-1,-1,-1,-1,-1
2137,0,548,92,664,9,54,3504,-1,-1,-1,-1,-1
2148,0,547,100,618,11,49,3473,-1,-1,-1,-1,-1
2833,0,552,101,740,13,57,4296,-1,-1,-1,-1,-1
2818,0,457,87,566,15,48,3991,4127,8118,0.0479379,-0.111334,-0.992626
5832,0,870,168,999,28,90,7987,12235,20222,0.104803,-0.0689498,-0.9921
2481,0,280,62,382,13,33,3251,5779,9030,0.0986968,-0.0939248,-0.990675
2609,0,274,67,326,18,37,3331,4671,8002,0.0636974,0.0364551,-0.997303
5546,0,556,127,629,31,66,6955,12470,19425,0.146555,-0.386695,-0.910488
2829,0,285,58,325,14,35,3546,9832,13378,-0.0309126,-0.702553,-0.71096
4389,0,391,86,458,22,45,5391,8628,14019,-0.544132,-0.632527,-0.551208
3941,0,317,71,380,19,38,4766,19973,24739,-0.547605,-0.67271,-0.497584
1719,0,134,29,151,10,15,2058,5484,7542,-0.540938,-0.693805,-0.475416
5386,0,428,90,424,22,46,6396,17320,23716,-0.13707,-0.878694,-0.457283
2254,0,158,34,198,8,16,2668,-1,-1,-1,-1,-1
1447,0,106,24,115,6,11,1709,4906,6615,0.0106974,-0.830902,-0.556316
1385,0,126,31,140,6,13,1701,11426,13127,-0.0430406,0.354408,-0.9341
1872,0,178,41,207,9,20,2327,-1,-1,-1,-1,-1
2436,0,261,56,299,11,28,3091,20113,23204,0.337551,-0.607216,-0.719269
2014,0,213,44,245,9,23,2548,-1,-1,-1,-1,-1
5377,0,606,129,688,26,65,6891,26794,33685,0.0432508,-0.0508125,-0.997771
2115,0,197,37,208,9,19,2585,10329,12914,0.570366,0.640175,-0.514644
1148,0,131,45,200,6,14,1544,-1,-1,-1,-1,-1
1220,0,123,52,205,6,14,1620,5007,6627,-0.114401,-0.926546,-0.358365
3407,0,394,77,457,14,42,4391,12098,16489,0.431997,-0.77939,-0.453794
3671,0,359,77,428,13,41,4589,-1,-1,-1,-1,-1
5253,0,614,139,952,31,80,7069,-1,-1,-1,-1,-1
2064,0,201,40,246,9,22,2582,-1,-1,-1,-1,-1
1505,0,138,30,170,6,15,1864,-1,-1,-1,-1,-1
4891,0,617,116,702,19,63,6408,-1,-1,-1,-1,-1
1847,0,230,43,269,8,24,2421,-1,-1,-1,-1,-1
6042,0,677,131,749,21,70,7690,-1,-1,-1,-1,-1
2916,0,337,70,411,13,37,3784,-1,-1,-1,-1,-1
1650,0,230,41,244,7,22,2194,5265,7459,0.00574745,0.00961571,-0.999937
3453,0,453,87,505,14,47,4559,-1,-1,-1,-1,-1
3738,0,433,88,537,16,48,4860,-1,-1,-1,-1,-1
2269,0,320,69,339,9,41,3047,3482,6529,0.0558974,-0.0406559,-0.997608
5038,0,644,133,768,20,70,6673,5100,11773,0.0253856,-0.0686403,-0.997318
4890,0,698,135,860,20,74,6677,-1,-1,-1,-1,-1
5430,0,754,161,1005,27,93,7470,-1,-1,-1,-1,-1
2571,0,339,71,410,14,39,3444,2461,5905,0.018093,-0.109108,-0.993865
1448,0,222,48,285,9,39,2051,1393,3444,0.0247566,-0.0856797,-0.996015
2049,0,322,69,425,11,37,2913,1413,4326,0.0197926,-0.0882861,-0.995898
6830,0,893,212,1183,24,96,9238,4051,13289,-0.00829164,-0.116779,-0.993123
2936,0,541,95,697,17,53,4339,2322,6661,0.0405766,-0.0639241,-0.99713
4585,0,801,150,990,19,81,6626,2420,9046,-0.0126219,-0.0685123,-0.99757
4586,0,883,173,1101,19,86,6848,3212,10060,0.0289497,-0.0802182,-0.996357
2724,0,496,94,607,12,50,3983,1496,5479,-0.00271309,-0.0544583,-0.998512
5999,0,1079,203,1442,25,111,8859,3650,12509,-0.0204332,-0.0715446,-0.997228
5642,0,827,155,996,17,78,7715,2168,9883,-0.0235998,-0.0488298,-0.998528
2406,0,556,105,676,11,64,3818,2272,6090,-0.0101008,-0.0593433,-0.998187
4334,0,966,166,1233,21,93,6813,2559,9372,0.0565856,-0.0505784,-0.997116
5102,0,1043,186,1276,19,98,7724,3607,11331,0.081042,-0.0677613,-0.994405
6013,0,1475,272,1738,25,159,9682,2536,12218,0.0308651,-0.084406,-0.995953
3317,0,766,160,933,18,84,5278,1329,6607,0.0195374,-0.0698786,-0.997364
3081,0,715,135,916,19,77,4943,2204,7147,-0.0232891,-0.0723803,-0.997105
4566,0,1004,178,1245,21,118,7132,3523,10655,-0.0208858,-0.0931981,-0.995429
5461,0,975,171,1147,30,111,7895,2652,10547,0.0019232,-0.0651456,-0.997874
5682,0,1094,209,1452,31,112,8580,3885,12465,-0.0198248,-0.088973,-0.995837
5768,0,1125,202,1291,29,102,8517,3235,11752,0.00421131,-0.136621,-0.990614
2979,0,526,93,602,15,44,4259,2620,6879,0.0516303,-0.129931,-0.990178
1486,0,271,50,311,10,26,2154,1514,3668,-0.0292517,-0.09322,-0.995216
1774,0,284,56,336,11,30,2491,1993,4484,0.0164577,-0.0951128,-0.99533
5459,0,827,174,1095,37,91,7683,10043,17726,0.0508528,-0.21243,-0.975852
3713,0,533,115,620,26,62,5069,4549,9618,0.010355,-0.146164,-0.989206
