Downsample[ns],BuildFilTree[ns],SearchFil[ns],DeleteFil[ns],BuildTreeSub[ns],SearchSub[ns],DeleteSub[ns],PreProcTotal[ns],Plane[ns],Total[ns],nx,ny,nz
2983,0,581,112,744,24,64,4508,2518,7026,-0.0576088,-0.0888999,-0.994373
3504,0,712,125,880,25,71,5317,2731,8048,-0.0197441,-0.0707789,-0.997297
6019,0,1385,252,1583,51,136,9426,4632,14058,-0.0479255,-0.0875381,-0.995008
5920,0,1284,227,1628,45,131,9235,2309,11544,-0.0413537,-0.0842165,-0.995589
3087,0,715,126,921,22,71,4942,1587,6529,-0.0423362,-0.0772191,-0.996115
5911,0,1491,284,1887,43,164,9780,3688,13468,-0.0760832,-0.0950161,-0.992564
3066,0,747,131,890,18,61,4913,1046,5959,-0.0342846,-0.0655753,-0.997258
2106,0,563,95,742,25,54,3585,1176,4761,-0.0291169,-0.055807,-0.998017
5456,0,1414,311,1859,43,153,9236,3031,12267,-0.0605299,-0.0471619,-0.997052
4946,0,1301,239,1723,43,126,8378,2538,10916,-0.0340317,-0.0604528,-0.997591
4973,0,1283,262,1828,46,154,8546,2720,11266,-0.0126395,-0.0739092,-0.997185
5005,0,1315,224,1687,57,138,8426,2327,10753,-0.0365069,-0.0652355,-0.997202
3448,0,911,174,1189,29,89,5840,1698,7538,-0.0594866,-0.0726762,-0.99558
6260,0,1796,292,2236,63,186,10833,2008,12841,-0.0716398,-0.0790587,-0.994292
3199,0,872,154,1218,27,89,5559,1215,6774,-0.0591054,-0.071119,-0.995715
6140,0,1754,303,2355,85,186,10823,1611,12434,-0.0524701,-0.0714301,-0.996065
3159,0,899,178,1203,28,88,5555,1413,6968,-0.0482083,-0.0714502,-0.996278
4855,0,1405,267,1921,50,135,8633,2684,11317,-0.0471463,-0.0616779,-0.996982
4922,0,1082,206,1459,40,99,7808,1586,9394,-0.0584898,-0.0447881,-0.997283
2299,0,662,112,915,36,69,4093,1405,5498,-0.062669,-0.0799516,-0.994827
5859,0,1772,327,2353,84,180,10575,2914,13489,-0.0603225,-0.0650652,-0.996056
4098,0,1207,226,1645,50,125,7351,1975,9326,-0.0766072,-0.0786737,-0.993953
4203,0,1173,235,1570,44,130,7355,1621,8976,-0.0468445,-0.0529539,-0.997498
4138,0,1183,229,1622,51,134,7357,1639,8996,-0.0416786,-0.0717063,-0.996555
5660,0,1660,303,2141,53,167,9984,1936,11920,-0.090222,-0.0708004,-0.993402
4080,0,1098,212,1487,45,116,7038,1544,8582,-0.0717988,-0.0681613,-0.995087
6043,0,1377,197,1588,44,117,9366,1196,10562,-0.0693731,-0.0726725,-0.99494
2582,0,677,119,944,38,80,4440,1275,5715,-0.0664996,-0.0467509,-0.996691
6214,0,1783,362,1910,69,128,10466,1503,11969,-0.0953244,-0.0346846,-0.994842
2702,0,709,131,904,44,83,4573,1909,6482,-0.0379413,-0.0336725,-0.998712
6230,0,1566,210,1605,45,118,9774,1282,11056,-0.0586407,-0.0370303,-0.997592
2601,0,765,137,1094,61,84,4742,1723,6465,-0.0548683,-0.0574619,-0.996839
6122,0,1741,348,2237,55,178,10681,2351,13032,-0.0489879,-0.0604393,-0.996969
4260,0,1143,206,1531,33,113,7286,2114,9400,-0.0831917,-0.0343097,-0.995943
4468,0,1141,190,1530,41,109,7479,2418,9897,-0.0786796,-0.037839,-0.996182
4246,0,1080,187,1368,52,117,7050,2288,9338,-0.0699114,-0.0444073,-0.996564
4055,0,1055,203,1356,38,111,6818,2568,9386,-0.105756,-0.0154727,-0.994272
5012,0,1170,217,1558,56,133,8146,4487,12633,-0.0862124,-0.0433875,-0.995332
3549,0,834,166,1126,49,92,5816,2403,8219,-0.105321,-0.0145509,-0.994332
3236,0,824,161,1033,41,85,5380,2781,8161,-0.0715314,0.0105214,-0.997383
3311,0,850,134,1032,42,78,5447,4748,10195,-0.08599,0.00185624,-0.996294
6127,0,1046,178,1215,40,97,8703,4688,13391,-0.141784,-0.0414247,-0.989031
2105,0,529,92,617,23,51,3417,3030,6447,-0.105158,-0.0402439,-0.993641
4004,0,998,179,1184,30,94,6489,6291,12780,-0.0558128,0.00416062,-0.998433
4098,0,973,162,1235,36,96,6600,6686,13286,-0.0816545,-0.0190606,-0.996478
3131,0,724,124,916,27,71,4993,5729,10722,-0.0091632,-0.00290391,-0.999954
5722,0,1118,207,1441,54,119,8661,9100,17761,-0.177237,-0.0645832,-0.982047
5844,0,1015,178,1194,37,91,8359,6396,14755,-0.162311,-0.0553028,-0.985189
2096,0,470,93,574,20,50,3303,3966,7269,-0.0601671,-0.0424453,-0.997285
3235,0,695,127,840,39,80,5016,8681,13697,-0.0607197,-0.0676056,-0.995863
3268,0,655,123,785,35,72,4938,13226,18164,-0.612805,-0.60202,-0.5119
2171,0,431,73,508,27,41,3251,-1,-1,-1,-1,-1
1795,0,330,57,396,24,37,2639,-1,-1,-1,-1,-1
1741,0,320,56,384,25,30,2556,6103,8659,-0.69069,-0.621363,-0.369941
2988,0,530,92,625,52,51,4338,-1,-1,-1,-1,-1
1777,0,270,51,321,21,27,2467,-1,-1,-1,-1,-1
5045,0,773,143,959,56,82,7058,13882,20940,-0.187671,-0.0456653,-0.98117
1930,0,296,56,352,24,34,2692,-1,-1,-1,-1,-1
5721,0,859,181,993,58,107,7919,-1,-1,-1,-1,-1
1514,0,212,36,244,12,21,2039,4389,6428,-0.149322,-0.0832644,-0.985277
1402,0,200,42,232,11,20,1907,3042,4949,-0.0824665,0.00958313,-0.996548
5703,0,853,143,977,43,83,7802,10666,18468,-0.117024,-0.0667872,-0.990881
2398,0,360,61,430,45,42,3336,-1,-1,-1,-1,-1
1485,0,212,47,244,16,22,2026,3080,5106,-0.0944096,-0.0414271,-0.994671
3391,0,454,105,542,27,46,4565,5674,10239,-0.101406,-0.0488539,-0.993645
3246,0,462,94,515,29,47,4393,4435,8828,-0.132934,-0.0757409,-0.988227
5396,0,687,133,800,44,74,7134,7389,14523,-0.157703,-0.136998,-0.977937
2838,0,356,111,374,29,39,3747,6469,10216,-0.100067,-0.0816261,-0.991627
3307,0,435,79,482,26,42,4371,4839,9210,-0.113213,-0.087928,-0.989672
5536,0,658,141,747,68,77,7227,5245,12472,-0.13295,-0.0948187,-0.986577
2907,0,359,73,423,37,45,3844,3002,6846,-0.0954357,-0.0763335,-0.992505
5488,0,604,120,821,70,71,7174,5459,12633,-0.136578,-0.0894283,-0.986585
2790,0,291,68,333,55,32,3569,2014,5583,-0.12467,-0.083581,-0.988672
1721,0,217,41,261,17,22,2279,2114,4393,-0.0842625,-0.0803039,-0.993202
2042,0,303,52,346,23,35,2801,2021,4822,-0.111714,-0.0950931,-0.98918
5509,0,836,173,956,92,97,7663,7228,14891,-0.163326,-0.112386,-0.98015
3394,0,438,79,530,41,51,4533,2195,6728,-0.131895,-0.113979,-0.984689
1975,0,322,68,318,24,29,2736,1071,3807,-0.0998735,-0.0579072,-0.993314
5651,0,890,164,1072,58,126,7961,3360,11321,-0.127072,-0.106746,-0.986133
3696,0,538,99,634,40,40,5047,2212,7259,-0.145667,-0.110133,-0.983185
2125,0,320,59,365,19,29,2917,1046,3963,-0.105403,-0.0866825,-0.990644
1220,0,294,92,294,12,57,1969,832,2801,-0.130518,-0.125732,-0.983441
2590,0,446,83,558,21,48,3746,1124,4870,-0.121844,-0.110268,-0.986405
5728,0,1053,221,1392,68,123,8585,2928,11513,-0.120455,-0.108347,-0.986788
6054,0,1257,253,1573,49,116,9302,3958,13260,-0.128351,-0.120062,-0.984434
4141,0,1000,193,1290,45,111,6780,2961,9741,-0.121628,-0.106686,-0.986826
6325,0,1496,278,2134,47,117,10397,2455,12852,-0.122842,-0.113179,-0.985952
3197,0,839,154,1176,46,91,5503,1982,7485,-0.109136,-0.0888009,-0.990052
6340,0,1748,287,2298,104,177,10954,3673,14627,-0.106212,-0.090793,-0.99019
3364,0,888,164,1221,69,96,5802,5133,10935,-0.0958687,-0.015383,-0.995275
2986,0,856,154,1171,45,93,5305,6263,11568,-0.216094,0.0223108,-0.976118
3609,0,1004,192,1374,58,97,6334,8063,14397,-0.250215,-0.0328111,-0.967634
3634,0,976,183,1315,55,137,6300,10867,17167,-0.327108,-0.0387647,-0.944192
2449,0,627,110,878,31,63,4158,5075,9233,-0.0719588,-0.0748613,-0.994594
3933,0,1113,205,1502,37,110,6900,4022,10922,-0.131154,-0.0740057,-0.988596
3876,0,1104,198,1397,40,113,6728,2803,9531,-0.0771142,-0.0877187,-0.993156
3951,0,1082,196,1444,40,117,6830,4211,11041,-0.0712903,-0.0940458,-0.993012
4884,0,1307,267,1725,51,143,8377,3664,12041,-0.0801169,-0.0617399,-0.994872
3563,0,850,164,1207,29,102,5915,2404,8319,-0.0358817,-0.0822524,-0.995965
6136,0,1418,276,1757,64,158,9809,2772,12581,-0.0636238,-0.107461,-0.992171
4142,0,912,187,1153,36,85,6515,1986,8501,-0.0415671,-0.0642075,-0.99707
4786,0,849,159,1201,70,92,7157,4991,12148,-0.0327053,-0.0516957,-0.998127
4873,0,842,151,1034,39,84,7023,3511,10534,-0.0161584,-0.062219,-0.997932
3688,0,593,119,710,26,58,5194,3863,9057,-0.047552,-0.0781345,-0.995808
5031,0,656,124,814,39,79,6743,4693,11436,-0.0681634,-0.0888898,-0.993706
4285,0,606,117,726,45,75,5854,7720,13574,-0.0610229,-0.0851948,-0.994494
2484,0,309,98,371,21,35,3318,3585,6903,-0.0715118,-0.0880429,-0.993546
5768,0,686,135,799,53,97,7538,9849,17387,-0.0862376,-0.112903,-0.989857
2984,0,366,68,413,22,45,3898,6397,10295,-0.047152,-0.0426914,-0.997975
1995,0,244,45,283,22,37,2626,6347,8973,-0.0562551,-0.0501666,-0.997155
3842,0,422,81,522,34,49,4950,-1,-1,-1,-1,-1
1549,0,148,31,166,12,15,1921,6142,8063,-0.00639914,0.0648343,-0.997876
1424,0,149,31,179,12,17,1812,6251,8063,-0.0543284,-0.0468895,-0.997422
3273,0,336,81,378,22,39,4129,12846,16975,-0.0538026,-0.000738631,-0.998551
5666,0,577,123,704,55,79,7204,15150,22354,-0.0953984,-0.0493394,-0.994216
2222,0,195,39,226,17,23,2722,-1,-1,-1,-1,-1
1410,0,131,37,160,16,18,1772,-1,-1,-1,-1,-1
1410,0,138,29,165,21,18,1781,-1,-1,-1,-1,-1
2906,0,294,60,322,31,32,3645,-1,-1,-1,-1,-1
3660,0,369,75,423,50,48,4625,-1,-1,-1,-1,-1
2746,0,280,55,318,44,37,3480,-1,-1,-1,-1,-1
4142,0,453,88,506,64,57,5310,-1,-1,-1,-1,-1
2405,0,248,58,290,40,32,3073,-1,-1,-1,-1,-1
2020,0,214,76,254,39,23,2626,-1,-1,-1,-1,-1
5470,0,535,113,620,139,65,6942,-1,-1,-1,-1,-1
2354,0,253,57,293,49,30,3036,-1,-1,-1,-1,-1
2936,0,456,89,573,76,48,4178,-1,-1,-1,-1,-1
5699,0,781,142,843,83,90,7638,-1,-1,-1,-1,-1
2086,0,267,63,308,23,28,2775,-1,-1,-1,-1,-1
1448,0,200,46,231,30,21,1976,-1,-1,-1,-1,-1
5789,0,763,170,844,95,89,7750,-1,-1,-1,-1,-1
3039,0,420,90,466,44,49,4108,-1,-1,-1,-1,-1
2222,0,325,58,372,35,34,3046,-1,-1,-1,-1,-1
3880,0,530,103,612,40,64,5229,-1,-1,-1,-1,-1
3452,0,398,86,464,35,47,4482,-1,-1,-1,-1,-1
2397,0,337,69,379,29,39,3250,-1,-1,-1,-1,-1
5645,0,1017,169,910,69,92,7902,-1,-1,-1,-1,-1
2329,0,362,71,422,25,44,3253,-1,-1,-1,-1,-1
2576,0,430,85,473,26,45,3635,3727,7362,0.0345029,-0.076823,-0.996448
4671,0,622,126,702,37,77,6235,9437,15672,0.0315921,-0.0922923,-0.995231
2928,0,502,89,576,43,59,4197,2387,6584,0.063831,-0.10146,-0.99279
5574,0,981,171,1170,84,101,8081,5010,13091,0.0207367,-0.11543,-0.993099
3924,0,711,135,870,53,73,5766,8061,13827,0.0131463,-0.102974,-0.994597
2941,0,576,125,687,32,58,4419,-1,-1,-1,-1,-1
3350,0,654,118,781,30,67,5000,-1,-1,-1,-1,-1
3358,0,682,124,894,28,81,5167,-1,-1,-1,-1,-1
3763,0,702,134,830,30,74,5533,-1,-1,-1,-1,-1
6146,0,1262,251,1603,59,152,9473,9021,18494,0.0352214,-0.0918297,-0.995152
3023,0,691,123,917,29,82,4865,2989,7854,0.0368875,-0.0742082,-0.99656
3630,0,835,148,1062,28,85,5788,3131,8919,0.00106283,-0.0649554,-0.997888
6527,0,1532,270,1962,107,176,10574,4642,15216,-0.00496849,-0.0937799,-0.995581
3095,0,811,148,970,25,68,5117,2102,7219,-0.0064191,-0.0689102,-0.997602
1839,0,507,87,683,15,49,3180,1188,4368,-0.0329815,-0.0416296,-0.998589
4863,0,1418,245,1925,47,146,8644,2604,11248,-0.0123561,-0.0637821,-0.997887
6117,0,1831,350,2384,53,197,10932,2592,13524,-0.0280374,-0.0615907,-0.997708
3129,0,965,179,1326,29,94,5722,2848,8570,0.000401419,-0.022891,-0.999738
3937,0,1249,212,1693,36,121,7248,2766,10014,-0.0506359,-0.0521768,-0.997353
3911,0,1310,217,1709,34,122,7303,3342,10645,-0.0191247,-0.0436852,-0.998862
3862,0,1334,221,1760,33,129,7339,2598,9937,-0.0108679,-0.0689612,-0.99756
6069,0,2010,404,2641,48,192,11364,2646,14010,-0.0348015,-0.0669404,-0.99715
3136,0,1064,190,1394,26,113,5923,2247,8170,0.00150965,-0.0602467,-0.998182
3962,0,1274,241,1619,33,133,7262,2907,10169,0.00531774,-0.0818894,-0.996627
4409,0,1218,222,1549,32,127,7557,3236,10793,0.00857283,-0.0575826,-0.998304
3759,0,1060,188,1392,31,104,6534,1569,8103,0.00362754,-0.0690216,-0.997609
4399,0,1132,196,1492,35,115,7369,2001,9370,0.0217304,-0.0559731,-0.998196
6181,0,1334,261,1775,47,151,9749,2361,12110,-0.00252878,-0.0390066,-0.999236
4005,0,884,183,1122,32,98,6324,3714,10038,-0.0127982,-0.0336641,-0.999351
5017,0,982,188,1136,40,120,7483,6491,13974,-0.000805737,-0.065143,-0.997876
5727,0,1012,189,1159,42,124,8253,11839,20092,-0.00865582,-0.0719213,-0.997373
5623,0,928,173,1055,44,110,7933,11071,19004,-0.0553899,-0.121215,-0.99108
2329,0,377,65,350,24,33,3178,8592,11770,-0.0313588,-0.0771315,-0.996528
1221,0,168,57,215,10,17,1688,6375,8063,-0.359116,-0.724998,-0.587719
1408,0,183,35,211,12,21,1870,14918,16788,-0.303359,-0.866875,-0.395602
1497,0,172,33,203,13,21,1939,-1,-1,-1,-1,-1
1859,0,213,40,248,17,25,2402,-1,-1,-1,-1,-1
5387,0,609,136,698,55,67,6952,-1,-1,-1,-1,-1
1696,0,172,35,187,17,22,2129,-1,-1,-1,-1,-1
1229,0,119,26,166,12,15,1567,-1,-1,-1,-1,-1
1287,0,178,29,142,13,28,1677,-1,-1,-1,-1,-1
1626,0,151,36,175,19,19,2026,-1,-1,-1,-1,-1
1997,0,191,47,221,25,24,2505,9450,11955,-0.0276754,-0.0633768,-0.997606
2840,0,244,59,298,37,30,3508,6365,9873,-0.0267021,-0.0611184,-0.997773
2762,0,239,47,253,31,32,3364,6263,9627,-0.0111047,-0.0659498,-0.997761
2750,0,215,55,235,34,29,3318,8505,11823,-0.0323273,-0.138804,-0.989792
5323,0,430,111,491,46,53,6454,8287,14741,-0.0237917,-0.103762,-0.994318
3520,0,258,54,270,32,30,4164,5696,9860,-0.0195906,-0.086989,-0.996017
5127,0,329,78,375,46,52,6007,3877,9884,0.000871456,-0.0968464,-0.995299
2799,0,171,54,215,25,23,3287,2810,6097,0.00182225,-0.080908,-0.99672
5121,0,350,78,407,43,51,6050,7148,13198,-0.0104434,-0.117744,-0.992989
3643,0,292,55,276,31,32,4329,2613,6942,-0.0326883,-0.117402,-0.992546
5864,0,318,93,381,38,55,6749,2547,9296,-0.0170584,-0.12144,-0.992452
3459,0,282,71,318,29,44,4203,2218,6421,-0.0162471,-0.127753,-0.991673
5404,0,441,97,499,46,54,6541,2357,8898,-0.0114541,-0.138383,-0.990313
5437,0,456,105,537,51,61,6647,3412,10059,-0.00791617,-0.144413,-0.989486
3217,0,302,58,335,23,32,3967,2931,6898,-0.0170452,-0.131827,-0.991126
5315,0,549,129,674,71,81,6819,5008,11827,0.000114075,-0.153709,-0.988116
5318,0,596,147,647,51,73,6832,4024,10856,0.00570938,-0.140839,-0.990016
2840,0,330,73,360,29,40,3672,3827,7499,0.0305333,-0.129562,-0.991101
5337,0,679,154,926,59,79,7234,4674,11908,-0.00943145,-0.171048,-0.985217
3851,0,582,106,626,53,60,5278,4623,9901,0.00564882,-0.138662,-0.990324
2892,0,475,87,513,25,46,4038,4146,8184,-0.0115147,-0.178292,-0.98391
5457,0,1016,202,1243,67,116,8101,7365,15466,-0.012853,-0.181654,-0.983278
2923,0,657,109,741,23,67,4520,3634,8154,0.0105614,-0.17012,-0.985367
4283,0,833,165,1006,40,90,6417,7030,13447,0.0039311,-0.18374,-0.982967
4750,0,1161,248,1428,33,112,7732,6667,14399,0.0144108,-0.209228,-0.977761
3418,0,917,156,1140,27,103,5761,-1,-1,-1,-1,-1
1964,0,713,106,689,15,52,3539,-1,-1,-1,-1,-1
2920,0,1032,193,1360,33,99,5637,-1,-1,-1,-1,-1
3347,0,799,137,988,24,77,5372,-1,-1,-1,-1,-1
3457,0,972,175,1147,41,105,5897,-1,-1,-1,-1,-1
3552,0,905,200,1057,28,94,5836,-1,-1,-1,-1,-1
5887,0,1493,256,1585,48,95,9364,-1,-1,-1,-1,-1
2052,0,408,91,521,21,44,3137,-1,-1,-1,-1,-1
2514,0,424,89,533,27,48,3635,13875,17510,0.0720875,-0.154617,-0.985341
2491,0,370,74,447,29,41,3452,3382,6834,0.0737447,-0.124121,-0.989523
5530,0,731,165,779,59,87,7351,7252,14603,0.0562877,-0.132454,-0.98959
3955,0,401,90,505,43,52,5046,7122,12168,0.0567308,-0.0999745,-0.993371
1935,0,194,45,235,25,25,2459,3723,6182,0.0294177,-0.0960309,-0.994944
4949,0,469,109,554,48,55,6184,13531,19715,0.0636319,-0.103679,-0.992573
2847,0,241,52,294,26,30,3490,-1,-1,-1,-1,-1
2047,0,147,32,169,17,16,2428,-1,-1,-1,-1,-1
2814,0,224,49,232,23,24,3366,6321,9687,0.0551192,-0.0768321,-0.995519
5441,0,416,89,429,53,48,6476,-1,-1,-1,-1,-1
1663,0,126,26,139,14,14,1982,4892,6874,0.0611043,-0.122675,-0.990564
1317,0,93,20,107,12,11,1560,-1,-1,-1,-1,-1
1448,0,168,45,148,12,12,1833,-1,-1,-1,-1,-1
1559,0,209,47,259,21,22,2117,10034,12151,0.192474,-0.74478,-0.63895
1959,0,224,45,247,18,28,2521,-1,-1,-1,-1,-1
1848,0,196,40,220,18,22,2344,-1,-1,-1,-1,-1
5491,0,712,145,724,80,77,7229,20669,27898,0.278634,-0.82845,-0.485833
1984,0,207,46,257,19,26,2539,-1,-1,-1,-1,-1
1540,0,215,54,207,13,16,2045,-1,-1,-1,-1,-1
1181,0,169,29,189,14,16,1598,-1,-1,-1,-1,-1
1728,0,198,46,233,21,26,2252,-1,-1,-1,-1,-1
5493,0,582,135,687,63,75,7035,-1,-1,-1,-1,-1
5257,0,581,147,705,56,68,6814,-1,-1,-1,-1,-1
2836,0,363,70,376,34,36,3715,-1,-1,-1,-1,-1
1587,0,169,32,202,17,18,2025,-1,-1,-1,-1,-1
1698,0,191,40,224,20,25,2198,-1,-1,-1,-1,-1
4899,0,597,121,759,63,82,6521,-1,-1,-1,-1,-1
3522,0,414,92,550,51,54,4683,-1,-1,-1,-1,-1
2389,0,275,57,331,29,30,3111,-1,-1,-1,-1,-1
5425,0,650,136,770,75,75,7131,-1,-1,-1,-1,-1
3231,0,400,79,483,52,43,4288,-1,-1,-1,-1,-1
3491,0,470,92,557,46,61,4717,-1,-1,-1,-1,-1
4585,0,666,142,762,57,71,6283,-1,-1,-1,-1,-1
3378,0,475,104,554,30,57,4598,-1,-1,-1,-1,-1
2627,0,351,69,442,24,39,3552,-1,-1,-1,-1,-1
5540,0,810,205,952,54,93,7654,-1,-1,-1,-1,-1
2899,0,354,78,437,28,43,3839,-1,-1,-1,-1,-1
1673,0,262,51,315,25,27,2353,-1,-1,-1,-1,-1
3493,0,567,120,690,40,65,4975,2417,7392,0.00310215,-0.0911159,-0.995835
4532,0,749,161,929,46,94,6511,2418,8929,0.0156799,-0.0858482,-0.996185
4567,0,768,171,925,59,93,6583,-1,-1,-1,-1,-1
2600,0,453,94,588,32,56,3823,1932,5755,0.0130248,-0.100384,-0.994864
3829,0,804,186,1257,51,90,6217,2352,8569,0.0197677,-0.101531,-0.994636
3887,0,752,148,908,38,88,5821,1735,7556,0.0360791,-0.0822038,-0.995962
5592,0,1035,201,1349,61,122,8360,5476,13836,0.0218823,-0.0943916,-0.995295
2957,0,589,116,712,27,66,4467,1385,5852,0.0170029,-0.0673284,-0.997586
5614,0,1280,241,1579,47,127,8888,2852,11740,0.0246505,-0.0967967,-0.994999
5757,0,1454,303,1585,41,106,9246,1814,11060,0.045243,-0.0956629,-0.994385
3168,0,685,125,883,24,69,4954,1407,6361,0.013029,-0.0805356,-0.996667
5978,0,1351,256,1699,43,137,9464,2762,12226,0.0168665,-0.0981671,-0.995027
5413,0,974,198,1305,47,117,8054,1704,9758,0.0415423,-0.088475,-0.995212
2057,0,649,120,819,26,60,3731,1240,4971,0.0246169,-0.0560275,-0.998126
6010,0,1456,251,1584,50,131,9482,5825,15307,0.0228842,-0.0895181,-0.995722
4247,0,884,155,1055,32,81,6454,2473,8927,0.0192474,-0.0722264,-0.997203
5909,0,1146,289,1325,39,105,8813,2302,11115,0.00790843,-0.0915523,-0.995769
5962,0,1071,231,1328,77,121,8790,2428,11218,0.0143178,-0.148067,-0.988874
2442,0,426,78,509,31,42,3528,1293,4821,0.027293,-0.0744799,-0.996849
1714,0,266,51,357,15,28,2431,1233,3664,0.028171,-0.0699908,-0.99715
5803,0,861,156,1035,47,96,7998,3807,11805,-0.00269057,-0.0696698,-0.997566
3856,0,568,103,645,49,70,5291,2374,7665,0.0255538,-0.0222271,-0.999426
3819,0,550,101,632,42,55,5199,2491,7690,-0.00603552,-0.0161225,-0.999852
3653,0,556,111,642,37,55,5054,3819,8873,0.0241132,-0.0112104,-0.999646
