Downsample[ns],BuildFilTree[ns],SearchFil[ns],DeleteFil[ns],BuildTreeSub[ns],SearchSub[ns],DeleteSub[ns],PreProcTotal[ns],Plane[ns],Total[ns],nx,ny,nz
2481,0,0,0,0,1732,50,4263,2966,7229,-0.0393877,-0.0797371,-0.996037
2843,0,0,0,0,2130,59,5032,3400,8432,-0.054188,-0.0979001,-0.99372
3232,0,0,0,0,2061,63,5356,3430,8786,-0.047169,-0.0879822,-0.995005
2577,0,0,0,0,2053,61,4691,3412,8103,-0.0517202,-0.0831163,-0.995197
5417,0,0,0,0,4038,119,9574,4300,13874,-0.0526672,-0.0977126,-0.99382
2343,0,0,0,0,1931,57,4331,2793,7124,-0.0807248,-0.108568,-0.990806
2639,0,0,0,0,2220,65,4924,3120,8044,-0.063949,-0.0864516,-0.994202
4814,0,0,0,0,5155,119,10088,4912,15000,-0.0771248,-0.0751778,-0.994183
3809,0,0,0,0,3239,100,7148,4262,11410,-0.0599992,-0.0907453,-0.994065
2874,0,0,0,0,2695,77,5646,3223,8869,-0.0680773,-0.0806336,-0.994416
2870,0,0,0,0,3424,81,6375,3184,9559,-0.0180783,-0.0590646,-0.99809
2819,0,0,0,0,2733,75,5627,3277,8904,-0.041479,-0.067686,-0.996844
3348,0,0,0,0,3332,95,6775,3783,10558,-0.0325268,-0.092539,-0.995178
3442,0,0,0,0,3409,101,6952,3305,10257,-0.0552969,-0.0804832,-0.995221
6582,0,0,0,0,4383,122,11087,3046,14133,-0.0704747,-0.108576,-0.991587
1875,0,0,0,0,1898,51,3824,2153,5977,-0.0886131,-0.0919581,-0.991812
3159,0,0,0,0,3290,87,6536,3567,10103,-0.0574198,-0.0698723,-0.995902
5033,0,0,0,0,5301,156,10490,4053,14543,-0.0651033,-0.0752314,-0.995039
2896,0,0,0,0,3036,81,6013,3032,9045,-0.054835,-0.0676611,-0.9962
1947,0,0,0,0,2070,60,4077,2253,6330,-0.0439126,-0.0676412,-0.996743
3486,0,0,0,0,3970,110,7566,4105,11671,-0.0625731,-0.0743611,-0.995266
3510,0,0,0,0,3779,108,7397,3338,10735,-0.0824795,-0.0759874,-0.993692
6039,0,0,0,0,6220,178,12437,4136,16573,-0.0850507,-0.0595544,-0.994595
2447,0,0,0,0,2666,72,5185,2696,7881,-0.0944206,-0.0736671,-0.992803
2844,0,0,0,0,2964,91,5899,3179,9078,-0.0677138,-0.0632195,-0.9957
5968,0,0,0,0,6308,181,12457,3675,16132,-0.0755756,-0.0679422,-0.994823
2139,0,0,0,0,2267,64,4470,2478,6948,-0.0544342,-0.0659428,-0.996338
2066,0,0,0,0,2189,57,4312,2452,6764,-0.0643835,-0.060241,-0.996105
3841,0,0,0,0,4325,111,8277,4659,12936,-0.0780221,-0.0691684,-0.994549
3920,0,0,0,0,4111,111,8142,3455,11597,-0.0691943,-0.0602157,-0.995784
2089,0,0,0,0,2092,61,4242,2537,6779,-0.0670089,-0.0735292,-0.995039
3893,0,0,0,0,4030,116,8039,5320,13359,-0.109572,-0.0369273,-0.993293
3198,0,0,0,0,3056,85,6339,3319,9658,-0.0630357,-0.0413966,-0.997152
2696,0,0,0,0,2540,76,5312,3022,8334,-0.0253741,-0.0449517,-0.998667
4191,0,0,0,0,4431,114,8736,3690,12426,-0.0548912,-0.0725481,-0.995853
2617,0,0,0,0,2724,71,5412,3173,8585,-0.087611,-0.085784,-0.992454
3198,0,0,0,0,3064,83,6345,3568,9913,-0.13184,-0.108953,-0.985265
3633,0,0,0,0,3583,100,7316,4610,11926,-0.197389,-0.115028,-0.973553
2800,0,0,0,0,2773,75,5648,3755,9403,-0.217552,-0.149505,-0.964531
3302,0,0,0,0,3143,87,6532,4120,10652,-0.189903,-0.107366,-0.975915
3266,0,0,0,0,2996,95,6357,3694,10051,-0.22618,-0.133052,-0.964956
2617,0,0,0,0,2444,65,5126,3468,8594,-0.231868,-0.112326,-0.96624
4188,0,0,0,0,3611,97,7896,4064,11960,-0.0740066,-0.0279937,-0.996865
2440,0,0,0,0,2145,57,4642,2944,7586,-0.0542084,-0.0209708,-0.998309
2453,0,0,0,0,2111,58,4622,3017,7639,-0.0520573,-0.0080448,-0.998612
2482,0,0,0,0,2151,56,4689,3016,7705,-0.0538248,-0.0142173,-0.998449
3356,0,0,0,0,2912,77,6345,4054,10399,-0.0414255,-0.00831599,-0.999107
6370,0,0,0,0,5436,145,11951,3917,15868,-0.0566499,-0.0112089,-0.998331
5889,0,0,0,0,5178,165,11232,4237,15469,-0.0376,-0.0165721,-0.999155
2559,0,0,0,0,2167,60,4786,2321,7107,-0.0262263,-0.0188974,-0.999477
6094,0,0,0,0,5122,171,11387,7204,18591,-0.0483899,-0.0121562,-0.998755
5917,0,0,0,0,3255,89,9261,2942,12203,-0.080091,-0.0228865,-0.996525
5957,0,0,0,0,3705,85,9747,2986,12733,-0.0695815,-0.0114346,-0.997511
1779,0,0,0,0,1293,36,3108,2317,5425,-0.0726274,0.00481499,-0.997348
3026,0,0,0,0,2096,60,5182,3762,8944,-0.0989926,-0.0325654,-0.994555
4730,0,0,0,0,3196,91,8017,4286,12303,-0.0735836,0.00461912,-0.997278
2665,0,0,0,0,1759,50,4474,3259,7733,-0.0618283,-0.00832311,-0.998052
2234,0,0,0,0,1373,40,3647,3074,6721,-0.103666,0.000643896,-0.994612
5789,0,0,0,0,4117,105,10011,4565,14576,-0.0934012,-0.0299951,-0.995177
2401,0,0,0,0,1401,40,3842,3464,7306,-0.0839371,-0.00134272,-0.99647
3515,0,0,0,0,1943,63,5521,4472,9993,-0.109108,-0.0188212,-0.993852
3377,0,0,0,0,1858,56,5291,4437,9728,-0.0788113,-0.00433988,-0.99688
2669,0,0,0,0,1461,50,4180,3341,7521,-0.0775734,-0.0532296,-0.995565
2134,0,0,0,0,1072,32,3238,2728,5966,-0.0600687,-0.0317922,-0.997688
4678,0,0,0,0,2360,70,7108,5129,12237,-0.0777441,-0.0382614,-0.996239
2643,0,0,0,0,1331,40,4014,3667,7681,-0.0670186,-0.0269204,-0.997388
3048,0,0,0,0,1608,47,4703,4541,9244,-0.120376,-0.0850322,-0.98908
5002,0,0,0,0,2470,88,7560,4612,12172,-0.05845,-0.0712926,-0.995741
2193,0,0,0,0,1034,32,3259,3073,6332,-0.10208,-0.0707139,-0.99226
3051,0,0,0,0,1413,44,4508,4469,8977,-0.108694,-0.0560361,-0.992495
3084,0,0,0,0,1441,47,4572,4367,8939,-0.046592,-0.0397194,-0.998124
5555,0,0,0,0,2461,76,8092,4316,12408,-0.0675004,-0.0577936,-0.996044
1981,0,0,0,0,848,30,2859,2838,5697,-0.0697716,-0.0146212,-0.997456
2860,0,0,0,0,1260,39,4159,4284,8443,-0.11563,-0.109237,-0.987267
5729,0,0,0,0,2459,76,8264,4642,12906,-0.145806,-0.107799,-0.983423
2330,0,0,0,0,1047,32,3409,2659,6068,-0.0990581,-0.0596483,-0.993292
1546,0,0,0,0,678,21,2245,1781,4026,-0.105139,-0.0815052,-0.991112
5691,0,0,0,0,2919,95,8705,5271,13976,-0.0562942,-0.0927102,-0.9941
5672,0,0,0,0,3030,98,8800,4513,13313,-0.0422241,-0.0934697,-0.994726
2412,0,0,0,0,1204,35,3651,2245,5896,-0.0423444,-0.0575927,-0.997442
1374,0,0,0,0,769,26,2169,1719,3888,-0.0949165,-0.0813388,-0.992157
1348,0,0,0,0,787,26,2161,1828,3989,-0.0673727,-0.0570362,-0.996096
2959,0,0,0,0,1826,57,4842,3990,8832,-0.129068,-0.104411,-0.986124
2957,0,0,0,0,1759,52,4768,3121,7889,-0.140322,-0.103486,-0.984683
1829,0,0,0,0,1071,31,2931,2624,5555,-0.144848,-0.116878,-0.982527
2248,0,0,0,0,1216,35,3499,3702,7201,-0.214776,-0.206475,-0.954588
3412,0,0,0,0,2356,66,5834,6851,12685,-0.240605,-0.277173,-0.930207
3537,0,0,0,0,2582,70,6189,6149,12338,-0.259963,-0.325402,-0.909138
6097,0,0,0,0,4271,106,10474,5127,15601,-0.22145,-0.291326,-0.930639
1853,0,0,0,0,1733,48,3634,3230,6864,-0.2355,-0.34574,-0.908297
6238,0,0,0,0,5897,170,12305,6181,18486,-0.290616,-0.428679,-0.855439
2175,0,0,0,0,2197,61,4433,3751,8184,-0.21462,-0.334904,-0.917484
1813,0,0,0,0,1933,52,3798,3466,7264,-0.245074,-0.362342,-0.899248
3009,0,0,0,0,3409,91,6509,5753,12262,-0.274944,-0.400537,-0.874057
3094,0,0,0,0,3148,84,6326,6867,13193,-0.320203,-0.388432,-0.864055
2453,0,0,0,0,2426,65,4944,4400,9344,-0.313862,-0.367862,-0.875311
4295,0,0,0,0,4227,120,8642,8823,17465,-0.324184,-0.419668,-0.847811
2594,0,0,0,0,2770,72,5436,4923,10359,-0.29274,-0.476885,-0.828785
2540,0,0,0,0,2590,73,5203,4717,9920,-0.324897,-0.44772,-0.83306
4549,0,0,0,0,4591,130,9270,5282,14552,-0.315374,-0.465918,-0.826716
2220,0,0,0,0,2229,70,4519,3849,8368,-0.374288,-0.470628,-0.79901
3604,0,0,0,0,3375,93,7072,6225,13297,-0.39398,-0.517616,-0.759509
5991,0,0,0,0,5071,145,11207,6282,17489,-0.42025,-0.562411,-0.712098
2121,0,0,0,0,1649,50,3820,3513,7333,-0.486139,-0.529067,-0.695526
2043,0,0,0,0,1537,50,3630,3385,7015,-0.48052,-0.525086,-0.702414
3474,0,0,0,0,2201,62,5737,5834,11571,-0.479383,-0.559432,-0.676186
2753,0,0,0,0,1828,50,4631,5995,10626,-0.449947,-0.545075,-0.707418
2321,0,0,0,0,1328,40,3689,3720,7409,-0.0959267,-0.123993,-0.987636
2460,0,0,0,0,1331,41,3832,3286,7118,-0.141664,-0.135146,-0.980646
2551,0,0,0,0,1123,34,3708,3486,7194,-0.0821374,-0.125522,-0.988685
6085,0,0,0,0,2545,80,8710,4607,13317,-0.0910962,-0.11607,-0.989055
2501,0,0,0,0,1091,33,3625,2678,6303,-0.079193,-0.0933095,-0.992483
1812,0,0,0,0,761,28,2601,2226,4827,-0.0653876,-0.0874806,-0.994018
3007,0,0,0,0,1204,38,4249,3709,7958,-0.0631779,-0.0759378,-0.995109
3625,0,0,0,0,1352,45,5022,4457,9479,-0.0872155,-0.0770158,-0.993208
2865,0,0,0,0,1134,35,4034,3683,7717,-0.0678483,-0.0551423,-0.996171
2327,0,0,0,0,887,29,3243,2922,6165,-0.0491723,-0.0604867,-0.996957
6152,0,0,0,0,2295,78,8525,3905,12430,-0.0924661,-0.0602663,-0.99389
2361,0,0,0,0,777,22,3160,2350,5510,-0.0727834,-0.0811376,-0.994042
1226,0,0,0,0,519,32,1777,1719,3496,-0.0317729,-0.0495416,-0.998267
5557,0,0,0,0,2071,67,7695,4177,11872,-0.0556626,-0.0704255,-0.995963
1941,0,0,0,0,736,23,2700,2915,5615,-0.0847758,-0.0887024,-0.992444
4889,0,0,0,0,1860,60,6809,6741,13550,-0.076146,-0.0162565,-0.996964
3483,0,0,0,0,1230,41,4754,4034,8788,-0.060238,-0.0466988,-0.997091
5378,0,0,0,0,1999,64,7441,4326,11767,-0.0542455,-0.0445746,-0.997532
2311,0,0,0,0,698,23,3032,2961,5993,-0.0284604,-0.033502,-0.999033
3025,0,0,0,0,1131,35,4191,4548,8739,-0.0463607,-0.0570651,-0.997293
3663,0,0,0,0,1412,46,5121,5123,10244,-0.050738,-0.0649465,-0.996598
3459,0,0,0,0,1422,44,4925,4610,9535,-0.0271563,-0.0582204,-0.997934
5515,0,0,0,0,2423,85,8023,4469,12492,-0.00816195,-0.0454314,-0.998934
2304,0,0,0,0,1109,38,3451,3264,6715,-0.0101515,-0.0837802,-0.996433
3282,0,0,0,0,1578,52,4912,5515,10427,-0.0172172,-0.103522,-0.994478
3235,0,0,0,0,1592,49,4876,5605,10481,0.00606722,-0.180801,-0.983501
3061,0,0,0,0,1536,53,4650,5192,9842,-0.0104746,-0.200376,-0.979663
3110,0,0,0,0,1558,62,4730,5590,10320,0.0387489,-0.0847203,-0.995651
2890,0,0,0,0,1432,42,4364,4212,8576,0.0455172,-0.0844689,-0.995386
2891,0,0,0,0,1486,44,4421,5046,9467,0.0110552,0.0103522,-0.999885
2876,0,0,0,0,1532,49,4457,3687,8144,0.0407786,-0.0650376,-0.997049
2867,0,0,0,0,1533,45,4445,3944,8389,0.0286012,-0.0850926,-0.995962
3263,0,0,0,0,1793,56,5112,4130,9242,0.0332624,-0.0960741,-0.994818
2569,0,0,0,0,1694,52,4315,3431,7746,0.042398,-0.0823543,-0.995701
3252,0,0,0,0,1854,63,5169,5183,10352,0.0386095,-0.0655109,-0.997105
4012,0,0,0,0,2257,78,6347,4291,10638,0.0463722,-0.116531,-0.992104
2452,0,0,0,0,1478,48,3978,3984,7962,0.0486065,-0.126169,-0.990817
2408,0,0,0,0,1525,46,3979,3001,6980,0.0276949,-0.0982257,-0.994779
3999,0,0,0,0,2265,68,6332,4318,10650,0.0400359,-0.121448,-0.99179
3407,0,0,0,0,2442,76,5925,3536,9461,0.0474069,-0.12033,-0.991601
2960,0,0,0,0,2660,64,5684,3699,9383,0.0499191,-0.111832,-0.992472
3032,0,0,0,0,2322,66,5420,3498,8918,0.0273238,-0.0909684,-0.995479
3016,0,0,0,0,2432,68,5516,3953,9469,0.0250359,-0.0935431,-0.9953
2511,0,0,0,0,2108,62,4681,2977,7658,0.0264117,-0.0839411,-0.996121
2487,0,0,0,0,2147,60,4694,3013,7707,0.0266287,-0.09118,-0.995478
6453,0,0,0,0,5282,148,11883,4470,16353,-0.00779442,-0.089217,-0.995982
6382,0,0,0,0,5716,156,12254,4082,16336,-0.0101054,-0.105141,-0.994406
2485,0,0,0,0,2387,57,4929,2112,7041,-0.0375353,-0.0722488,-0.99668
1626,0,0,0,0,1609,40,3275,1651,4926,-0.00728722,-0.0654657,-0.997828
1523,0,0,0,0,1589,42,3154,1946,5100,-0.00909521,-0.0682157,-0.997629
6281,0,0,0,0,6879,191,13351,3889,17240,-0.0149993,-0.0746395,-0.997098
2119,0,0,0,0,2536,71,4726,2281,7007,-0.00407358,-0.0529766,-0.998587
2020,0,0,0,0,2418,63,4501,2331,6832,-0.0289545,-0.0538419,-0.99813
7373,0,0,0,0,7537,216,15126,3707,18833,-0.0130158,-0.108134,-0.994051
2169,0,0,0,0,2752,77,4998,2112,7110,-0.0073642,-0.0749857,-0.997157
2057,0,0,0,0,3210,78,5345,2353,7698,-0.0237809,-0.0698178,-0.997276
3431,0,0,0,0,4515,130,8076,4134,12210,-0.0219423,-0.0884142,-0.995842
4652,0,0,0,0,5430,155,10237,4601,14838,0.0202454,-0.095867,-0.995188
2225,0,0,0,0,2550,70,4845,4532,9377,0.06154,-0.0756842,-0.995231
2548,0,0,0,0,2756,71,5375,5732,11107,0.0157244,-0.130345,-0.991344
3420,0,0,0,0,3339,130,6889,5822,12711,0.253961,-0.153354,-0.95498
2719,0,0,0,0,2373,67,5159,6056,11215,-0.134337,-0.412866,-0.900831
2218,0,0,0,0,1792,52,4062,3654,7716,-0.198268,-0.410002,-0.890274
4614,0,0,0,0,3227,96,7937,5662,13599,-0.174532,-0.465839,-0.867486
2641,0,0,0,0,1671,51,4363,4408,8771,-0.229607,-0.519763,-0.822877
5813,0,0,0,0,3236,107,9156,6509,15665,-0.257033,-0.631179,-0.731811
2335,0,0,0,0,1079,30,3444,2214,5658,-0.27749,-0.671606,-0.686982
1319,0,0,0,0,658,19,1996,1705,3701,-0.304369,-0.678875,-0.668198
1668,0,0,0,0,786,23,2477,2583,5060,-0.263196,-0.731287,-0.629243
5483,0,0,0,0,2385,80,7948,6660,14608,-0.26012,-0.877155,-0.403654
2282,0,0,0,0,952,30,3264,3811,7075,-0.195514,-0.878929,-0.435038
5380,0,0,0,0,2145,75,7600,-1,-1,-1,-1,-1
2347,0,0,0,0,731,23,3101,2225,5326,-0.0669236,-0.121113,-0.99038
1425,0,0,0,0,506,16,1947,1739,3686,-0.0466873,-0.0383423,-0.998173
1171,0,0,0,0,443,13,1627,1546,3173,-0.0460882,-0.0550074,-0.997422
2033,0,0,0,0,690,22,2745,2933,5678,-0.0484073,-0.0524915,-0.997447
5493,0,0,0,0,1658,58,7209,4812,12021,-0.0578059,-0.0883102,-0.994414
2206,0,0,0,0,717,28,2951,2722,5673,-0.062471,-0.115522,-0.991338
2930,0,0,0,0,937,30,3897,4087,7984,-0.0336133,-0.106542,-0.99374
3122,0,0,0,0,843,34,3999,4108,8107,-0.0390832,-0.114757,-0.992624
3033,0,0,0,0,894,29,3956,3857,7813,-0.0100865,-0.103977,-0.994529
3172,0,0,0,0,735,28,3935,3789,7724,-0.0129019,-0.0843327,-0.996354
2358,0,0,0,0,558,21,2937,3079,6016,-0.025477,-0.0951284,-0.995139
3303,0,0,0,0,791,31,4125,4540,8665,-0.0257994,-0.0904097,-0.99557
3280,0,0,0,0,783,31,4094,3828,7922,-0.0333496,-0.111557,-0.993198
2543,0,0,0,0,643,26,3212,3291,6503,-0.0177681,-0.11527,-0.993175
3185,0,0,0,0,813,31,4029,4044,8073,-0.0110245,-0.141779,-0.989837
3284,0,0,0,0,895,33,4212,4801,9013,-0.0174156,-0.119515,-0.99268
5436,0,0,0,0,1514,67,7017,3989,11006,-0.013564,-0.142759,-0.989665
2284,0,0,0,0,753,33,3070,3459,6529,-0.00710422,-0.127275,-0.991842
3095,0,0,0,0,1108,43,4246,3817,8063,0.000616206,-0.134316,-0.990938
5284,0,0,0,0,1890,68,7242,4380,11622,0.0195005,-0.142494,-0.989604
2708,0,0,0,0,1092,36,3836,3441,7277,0.00321225,-0.129912,-0.99152
4043,0,0,0,0,1741,62,5846,5240,11086,0.013591,-0.123505,-0.992251
3033,0,0,0,0,1463,43,4539,3965,8504,-0.00578585,-0.150152,-0.988646
4018,0,0,0,0,2076,58,6152,5589,11741,0.0104385,-0.204719,-0.978765
2951,0,0,0,0,1759,57,4767,4131,8898,-0.0212788,-0.145875,-0.989074
2760,0,0,0,0,1848,57,4665,5596,10261,-0.0097853,-0.215839,-0.97638
3030,0,0,0,0,2155,64,5249,8480,13729,0.274619,0.563084,-0.779436
2313,0,0,0,0,2032,55,4400,-1,-1,-1,-1,-1
2430,0,0,0,0,2023,59,4512,2674,7186,0.0102157,-0.138083,-0.990368
4979,0,0,0,0,4703,131,9813,12423,22236,-0.0489792,-0.118979,-0.991688
2317,0,0,0,0,2325,70,4712,9703,14415,-0.0675604,-0.097393,-0.99295
6098,0,0,0,0,6152,163,12413,-1,-1,-1,-1,-1
1598,0,0,0,0,1454,39,3091,1875,4966,0.00530029,-0.144941,-0.989426
1499,0,0,0,0,1450,42,2991,1946,4937,0.00543788,-0.139739,-0.990173
3154,0,0,0,0,3323,86,6563,3597,10160,0.00942836,-0.172488,-0.984967
3058,0,0,0,0,2450,74,5582,4191,9773,0.0165634,-0.194335,-0.980795
5886,0,0,0,0,4343,124,10353,3586,13939,0.0396478,-0.184358,-0.982059
2115,0,0,0,0,1309,37,3461,2415,5876,0.0528795,-0.176064,-0.982957
2250,0,0,0,0,1202,36,3488,2714,6202,0.0306396,-0.138577,-0.989878
5853,0,0,0,0,2588,82,8523,4691,13214,0.0542804,-0.166581,-0.984533
2946,0,0,0,0,1166,41,4153,3247,7400,0.0452763,-0.158664,-0.986294
2127,0,0,0,0,799,27,2953,2562,5515,0.0448111,-0.146615,-0.988178
4951,0,0,0,0,1872,54,6877,3771,10648,0.0400718,-0.144802,-0.988649
2113,0,0,0,0,758,29,2900,2672,5572,0.0407796,-0.120431,-0.991884
5892,0,0,0,0,1269,47,7208,3119,10327,0.0318034,-0.127299,-0.991354
1992,0,0,0,0,573,23,2588,2550,5138,0.0455657,-0.124887,-0.991124
5540,0,0,0,0,1575,63,7178,4454,11632,0.0476971,-0.18537,-0.981511
2328,0,0,0,0,643,26,2997,2378,5375,0.0295003,-0.156351,-0.987261
1494,0,0,0,0,356,12,1862,1686,3548,0.0541632,-0.0906583,-0.994408
5357,0,0,0,0,1720,57,7134,6036,13170,0.0421395,-0.154936,-0.987025
2889,0,0,0,0,1097,35,4021,2811,6832,0.0343779,-0.133643,-0.990433
1710,0,0,0,0,669,21,2400,2683,5083,0.0280968,-0.128558,-0.991304
3428,0,0,0,0,1340,42,4810,4645,9455,0.0479621,-0.105617,-0.99325
5323,0,0,0,0,3000,89,8412,4209,12621,0.0189102,-0.166896,-0.985793
2223,0,0,0,0,899,28,3150,2424,5574,0.0324667,-0.10343,-0.994107
1454,0,0,0,0,578,23,2055,1731,3786,0.0278422,-0.0996749,-0.99463
1701,0,0,0,0,689,25,2415,2315,4730,0.0289034,-0.078548,-0.996491
4734,0,0,0,0,1963,61,6758,5898,12656,0.0648204,-0.109779,-0.99184
2623,0,0,0,0,1110,34,3767,3336,7103,0.0293613,-0.0984175,-0.994712
5632,0,0,0,0,2147,69,7848,4360,12208,-0.00188302,-0.134347,-0.990933
2306,0,0,0,0,998,32,3336,2260,5596,0.00967691,-0.116277,-0.99317
1374,0,0,0,0,518,37,1929,1761,3690,0.0268576,-0.069844,-0.997196
1221,0,0,0,0,581,15,1817,1590,3407,0.00960508,-0.0841748,-0.996405
2581,0,0,0,0,1249,44,3874,3949,7823,0.0130943,-0.0898452,-0.99587
3238,0,0,0,0,1314,110,4662,4167,8829,-0.00238176,-0.0375474,-0.999292
3211,0,0,0,0,1390,41,4642,4341,8983,0.00336291,-0.0668459,-0.997758
3086,0,0,0,0,1418,51,4555,4254,8809,0.016672,-0.0626033,-0.997899
3153,0,0,0,0,1498,42,4693,4189,8882,0.0219784,-0.0859744,-0.996055
3081,0,0,0,0,1537,42,4660,3912,8572,0.0238152,-0.100515,-0.99465
3186,0,0,0,0,1482,44,4712,3029,7741,0.0139634,-0.109725,-0.993864
6582,0,0,0,0,3213,84,9879,3525,13404,0.0292978,-0.138651,-0.989908
2124,0,0,0,0,1086,37,3247,2565,5812,0.010167,-0.107582,-0.994144
6317,0,0,0,0,3436,99,9852,3953,13805,0.0145021,-0.183399,-0.982932
2312,0,0,0,0,1173,36,3521,2194,5715,0.0173668,-0.140362,-0.989948
1295,0,0,0,0,783,22,2100,1607,3707,0.00927474,-0.0825647,-0.996543
1493,0,0,0,0,923,29,2445,1914,4359,0.0208618,-0.0968189,-0.995083
3535,0,0,0,0,2170,71,5776,4924,10700,0.00182616,-0.0969553,-0.995287
4630,0,0,0,0,2783,103,7516,4047,11563,0.00709182,-0.104607,-0.994488
2193,0,0,0,0,1386,41,3620,2680,6300,0.0139864,-0.0988987,-0.994999
2143,0,0,0,0,1465,51,3659,2548,6207,0.0150026,-0.0898846,-0.995839
3694,0,0,0,0,2554,79,6327,4327,10654,0.0163216,-0.0995281,-0.994901
5699,0,0,0,0,4194,134,10027,3195,13222,0.014463,-0.1081,-0.994035
2537,0,0,0,0,1497,49,4083,2380,6463,0.015026,-0.0863506,-0.996151
2163,0,0,0,0,1840,51,4054,2586,6640,0.0152916,-0.0757417,-0.99701
3061,0,0,0,0,2597,69,5727,3572,9299,0.0191933,-0.0858297,-0.996125
3764,0,0,0,0,3139,87,6990,3710,10700,0.00834147,-0.107641,-0.994155
2897,0,0,0,0,2533,73,5503,3271,8774,0.0116836,-0.101212,-0.994796
2913,0,0,0,0,2803,87,5803,3290,9093,-0.0115148,-0.0942466,-0.995482
4182,0,0,0,0,3717,107,8006,5156,13162,0.0204758,-0.0828041,-0.996355
3240,0,0,0,0,2604,75,5919,3008,8927,0.00241165,-0.087472,-0.996164
2060,0,0,0,0,1608,45,3713,2490,6203,-0.0028446,-0.0761044,-0.997096
2439,0,0,0,0,1758,50,4247,2808,7055,-0.00532509,-0.0734835,-0.997282
5530,0,0,0,0,3726,106,9362,5172,14534,0.00324315,-0.15347,-0.988148
2637,0,0,0,0,1504,42,4183,2350,6533,-0.000709864,-0.114227,-0.993454
1593,0,0,0,0,907,26,2526,1664,4190,-0.00512806,-0.0641186,-0.997929
1406,0,0,0,0,801,23,2230,1724,3954,-0.0197532,-0.0492291,-0.998592
5524,0,0,0,0,2976,88,8588,5453,14041,-0.00714815,-0.0474334,-0.998849
2812,0,0,0,0,1547,48,4407,2598,7005,-0.0190778,-0.0202509,-0.999613
2079,0,0,0,0,1070,31,3180,2694,5874,-0.0484672,-0.00102481,-0.998824
5363,0,0,0,0,2826,87,8276,4740,13016,-0.039489,0.0400917,-0.998415
2564,0,0,0,0,1214,37,3815,2363,6178,-0.0246465,0.0505373,-0.998418
1642,0,0,0,0,874,26,2542,1765,4307,-0.0239482,0.0415484,-0.998849
1161,0,0,0,0,760,20,1941,1467,3408,-0.0214925,0.0501177,-0.998512
5996,0,0,0,0,3396,99,9491,3946,13437,-0.0275325,0.0668415,-0.997384
2342,0,0,0,0,1613,47,4002,2835,6837,-0.012243,0.0682421,-0.997594
6235,0,0,0,0,4193,131,10559,3761,14320,-0.0249872,0.0991797,-0.994756
2130,0,0,0,0,1539,46,3715,2376,6091,-0.0140407,0.0928961,-0.995577
3085,0,0,0,0,2430,69,5584,4322,9906,-0.00752992,0.109014,-0.994012
5818,0,0,0,0,4441,140,10399,3778,14177,0.00263197,0.117261,-0.993098
2054,0,0,0,0,1661,46,3761,2427,6188,0.00485357,0.104781,-0.994484
4725,0,0,0,0,4323,115,9163,6001,15164,0.025283,0.104418,-0.994212
3727,0,0,0,0,3093,87,6907,3403,10310,0.00937533,0.0773285,-0.996962
2666,0,0,0,0,2372,71,5109,3236,8345,0.019638,0.147377,-0.988885
3499,0,0,0,0,2947,80,6526,3822,10348,0.0373528,0.146779,-0.988464
3204,0,0,0,0,2640,72,5916,3628,9544,0.0224461,0.141386,-0.9897
2599,0,0,0,0,1968,57,4624,2990,7614,0.0196511,0.140795,-0.989844
3615,0,0,0,0,3101,76,6792,4394,11186,-0.00797645,0.160781,-0.986958
3989,0,0,0,0,2551,75,6615,4178,10793,0.00888794,0.163742,-0.986463
2755,0,0,0,0,2176,54,4985,3397,8382,0.0204363,0.120804,-0.992466
3501,0,0,0,0,2191,66,5758,3872,9630,0.0152433,0.136431,-0.990532
2630,0,0,0,0,1768,52,4450,3239,7689,0.0142908,0.124158,-0.99216
2752,0,0,0,0,1718,53,4523,3380,7903,0.041837,0.124737,-0.991307
2463,0,0,0,0,1567,50,4080,3354,7434,0.06225,0.115965,-0.991301
5863,0,0,0,0,3163,85,9111,3141,12252,0.039442,0.142086,-0.989068
2062,0,0,0,0,1276,36,3374,2578,5952,0.0337941,0.126784,-0.991355
2612,0,0,0,0,1676,52,4340,3326,7666,0.00861857,0.0971001,-0.995237
3889,0,0,0,0,2535,72,6496,4235,10731,0.0126403,0.105939,-0.994292
2972,0,0,0,0,1906,56,4934,3683,8617,0.0229356,0.11898,-0.992632
2826,0,0,0,0,1855,59,4740,3534,8274,0.0460786,0.104434,-0.993464
2763,0,0,0,0,1882,57,4702,3529,8231,0.0493047,0.108857,-0.992834
2908,0,0,0,0,1922,55,4885,3553,8438,0.030954,0.0911895,-0.995352
2809,0,0,0,0,1894,59,4762,4083,8845,0.0313779,0.0512553,-0.998193
5757,0,0,0,0,3959,142,9858,3622,13480,0.0461044,0.0711097,-0.996402
1985,0,0,0,0,1817,62,3864,2146,6010,0.0315977,0.0344598,-0.998906
2207,0,0,0,0,1729,50,3986,2720,6706,0.0464594,0.0502302,-0.997656
2989,0,0,0,0,2521,76,5586,3597,9183,0.0275883,0.0572017,-0.997981
3002,0,0,0,0,2550,70,5622,3705,9327,0.00253016,0.0840625,-0.996457
4880,0,0,0,0,4064,126,9070,5238,14308,0.083172,0.118501,-0.989464
3035,0,0,0,0,2568,72,5675,3410,9085,0.0349987,0.0768104,-0.996431
2790,0,0,0,0,2552,71,5413,3288,8701,0.0340386,0.066627,-0.997197
