scan_id,timestamp,pos_x,pos_y,pos_z,GT_nx,GT_ny,GT_nz,num_neighbors
170,1783000599.677400112,91.070826957,8.531947973,141.868704239,0.023880448,0.088317476,0.995806079,62
171,1783000599.727021933,95.157882581,8.117190889,149.457342762,0.057002629,0.045695882,0.997327723,54
172,1783000599.780040026,98.047775436,6.913319339,154.521561826,0.055553757,0.034547870,0.997857818,50
173,1783000599.830595016,100.435460522,5.208762990,156.907713555,0.055553757,0.034547870,0.997857818,50
174,1783000599.880243063,103.794354750,2.738528570,161.433132380,-0.031893203,-0.023323154,0.999219122,50
175,1783000599.929795027,109.950454672,-0.071421520,163.750340950,0.012360971,0.072793041,0.997270465,52
176,1783000599.978856087,112.190101243,-3.286126518,170.098913862,-0.032801828,0.030616244,0.998992836,56
177,1783000600.028054953,110.859713310,-6.444720533,167.502537448,-0.032309341,0.034711217,0.998874986,56
178,1783000600.077074051,104.296869877,-8.691779683,164.559530642,-0.058436341,-0.039890045,0.997493849,54
179,1783000600.126455069,108.902449293,-10.138005587,167.778312208,-0.054151098,0.014759524,0.998423665,56
180,1783000600.177041054,106.795118965,-10.660470800,164.728910619,-0.017997785,0.009424822,0.999793605,53
181,1783000600.227405071,107.979829898,-11.180612853,165.864534004,-0.054151098,0.014759524,0.998423665,56
182,1783000600.277673006,109.491126397,-14.048459540,167.019716440,-0.054151098,0.014759524,0.998423665,56
183,1783000600.327471018,112.137188794,-13.112983103,170.503265199,-0.061866821,0.014712156,0.997975976,55
184,1783000600.378093958,111.528278787,-9.223580428,171.240458066,-0.061866821,0.014712156,0.997975976,55
185,1783000600.428735971,110.411437408,-10.716895204,165.814666176,0.014443957,0.082194109,0.996511666,53
186,1783000600.478761911,106.183780391,-8.200104042,162.081725981,0.013186193,0.017828594,0.999754103,52
187,1783000600.528950930,102.209691614,-7.232613728,141.206774450,0.012488908,0.096553709,0.995249420,57
188,1783000600.579128981,97.216598334,-3.428961262,148.892637966,0.024616970,0.074141149,0.996943877,59
189,1783000600.629364014,118.015199171,-0.173385180,163.359445883,0.051612818,0.153731739,0.986763735,55
190,1783000600.678567886,124.681390904,3.593469307,166.806216867,0.051412263,0.189191116,0.980593443,58
191,1783000600.728126049,132.533047923,5.456341299,173.491020547,0.045744949,0.092331309,0.994676997,49
192,1783000600.777915001,136.479074514,8.073481202,181.802247053,0.062146589,0.065514761,0.995914463,54
193,1783000600.826947927,137.476150437,9.027311920,188.081328840,-0.039530466,0.072930458,0.996553305,68
194,1783000600.876199007,143.191492645,9.976821636,195.023617248,-0.145534096,0.010597603,0.989296476,67
195,1783000600.925548077,142.997734737,10.189423746,199.760549437,-0.129044152,0.024394536,0.991338748,78
196,1783000600.974751949,145.606976652,10.884750080,205.170472928,-0.129597402,-0.120634119,0.984201160,76
197,1783000601.024231911,149.649185651,10.297470245,211.324298161,-0.074183348,-0.127922668,0.989005876,66
198,1783000601.074229956,152.330441140,9.686229502,216.023987750,-0.112610951,-0.059447562,0.991859245,66
199,1783000601.124603987,160.141972044,8.390601529,224.033282980,-0.081097749,-0.045047095,0.995687659,62
