timestamp,normal_type,nx,ny,nz,roll,pitch,pub_vis_score,pub_inlier_score,pub_combined_score,curr_vis_score,curr_inlier_score,curr_combined_score,inlier_count,subcloud_size,inlier_ratio,using_fallback,fallback_unavailable,recovered_from_segmentation_failure
1784806298.921436,raw,-0.0639686,0.205074,0.976654,-168.083,-6.38761,0.138645,0,0.0901193,0.138645,0,0.0901193,18,560,0.0321429,1,0,0
1784806298.921436,scored,-0.472841,0.184836,0.861543,-168.083,-6.38761,0.972502,0,0.632126,0.138645,0,0.0901193,18,560,0.0321429,1,0,0
1784806298.921436,smoothed_raw,-0.250767,0.217542,0.943287,-168.083,-6.38761,0.138645,0,0.0901193,0.138645,0,0.0901193,18,560,0.0321429,1,0,0
1784806298.921436,smoothed_scored,-0.323832,0.202368,0.924219,-168.083,-6.38761,0.972502,0,0.632126,0.138645,0,0.0901193,18,560,0.0321429,1,0,0
1784806298.971046,raw,0.356642,0.129275,0.925254,-172.515,8.33949,0.119133,0.152616,0.130852,0.119133,0.152616,0.130852,21,1376,0.0152616,1,0,0
1784806298.971046,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.119133,0.152616,0.130852,21,1376,0.0152616,1,0,0
1784806298.971046,smoothed_raw,-0.0537294,0.179712,0.982251,-172.515,8.33949,0.119133,0.152616,0.130852,0.119133,0.152616,0.130852,21,1376,0.0152616,1,0,0
1784806298.971046,smoothed_scored,-0.184544,0.181819,0.96586,-172.515,8.33949,0.972502,0,0.632126,0.119133,0.152616,0.130852,21,1376,0.0152616,1,0,0
1784806299.021244,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,880,0.0238636,1,0,1
1784806299.021244,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,880,0.0238636,1,0,1
1784806299.021244,smoothed_raw,-0.342272,0.184997,0.921209,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,880,0.0238636,1,0,1
1784806299.021244,smoothed_scored,-0.433289,0.185217,0.882018,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,880,0.0238636,1,0,1
1784806299.071331,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,3152,0.00666244,1,0,1
1784806299.071331,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,3152,0.00666244,1,0,1
1784806299.071331,smoothed_raw,-0.464783,0.184938,0.865895,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,3152,0.00666244,1,0,1
1784806299.071331,smoothed_scored,-0.471763,0.18485,0.862131,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,3152,0.00666244,1,0,1
1784806299.121320,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,640,0.0328125,1,0,1
1784806299.121320,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,640,0.0328125,1,0,1
1784806299.121320,smoothed_raw,-0.472748,0.184837,0.861594,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,640,0.0328125,1,0,1
1784806299.121320,smoothed_scored,-0.472836,0.184836,0.861546,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,640,0.0328125,1,0,1
1784806299.171093,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,2016,0.0104167,1,0,1
1784806299.171093,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,2016,0.0104167,1,0,1
1784806299.171093,smoothed_raw,-0.472841,0.184836,0.861544,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,2016,0.0104167,1,0,1
1784806299.171093,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,2016,0.0104167,1,0,1
1784806299.229686,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,96,0.21875,1,0,1
1784806299.229686,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,96,0.21875,1,0,1
1784806299.229686,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,96,0.21875,1,0,1
1784806299.229686,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,96,0.21875,1,0,1
1784806299.280687,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,432,0.0486111,1,0,1
1784806299.280687,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,432,0.0486111,1,0,1
1784806299.280687,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,432,0.0486111,1,0,1
1784806299.280687,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,432,0.0486111,1,0,1
1784806299.330096,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1888,0.0111229,1,0,1
1784806299.330096,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1888,0.0111229,1,0,1
1784806299.330096,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1888,0.0111229,1,0,1
1784806299.330096,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1888,0.0111229,1,0,1
1784806299.379934,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,2496,0.00841346,1,0,1
1784806299.379934,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,2496,0.00841346,1,0,1
1784806299.379934,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,2496,0.00841346,1,0,1
1784806299.379934,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,2496,0.00841346,1,0,1
1784806299.423525,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,320,0.065625,1,0,1
1784806299.423525,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,320,0.065625,1,0,1
1784806299.423525,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,320,0.065625,1,0,1
1784806299.423525,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,320,0.065625,1,0,1
1784806299.471846,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,624,0.0336538,1,0,1
1784806299.471846,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,624,0.0336538,1,0,1
1784806299.471846,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,624,0.0336538,1,0,1
1784806299.471846,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,624,0.0336538,1,0,1
1784806299.522145,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,560,0.0375,1,0,1
1784806299.522145,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,560,0.0375,1,0,1
1784806299.522145,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,560,0.0375,1,0,1
1784806299.522145,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,560,0.0375,1,0,1
1784806299.571973,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1296,0.0162037,1,0,1
1784806299.571973,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1296,0.0162037,1,0,1
1784806299.571973,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1296,0.0162037,1,0,1
1784806299.571973,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1296,0.0162037,1,0,1
1784806299.622118,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1232,0.0170455,1,0,1
1784806299.622118,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1232,0.0170455,1,0,1
1784806299.622118,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1232,0.0170455,1,0,1
1784806299.622118,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1232,0.0170455,1,0,1
1784806299.672358,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1712,0.0122664,1,0,1
1784806299.672358,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1712,0.0122664,1,0,1
1784806299.672358,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1712,0.0122664,1,0,1
1784806299.672358,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1712,0.0122664,1,0,1
1784806299.721949,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1920,0.0109375,1,0,1
1784806299.721949,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1920,0.0109375,1,0,1
1784806299.721949,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1920,0.0109375,1,0,1
1784806299.721949,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,1920,0.0109375,1,0,1
1784806299.770951,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,560,0.0375,1,0,1
1784806299.770951,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,560,0.0375,1,0,1
1784806299.770951,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,560,0.0375,1,0,1
1784806299.770951,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,560,0.0375,1,0,1
1784806299.820559,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,720,0.0291667,1,0,1
1784806299.820559,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,720,0.0291667,1,0,1
1784806299.820559,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,720,0.0291667,1,0,1
1784806299.820559,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,720,0.0291667,1,0,1
1784806299.870767,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,624,0.0336538,1,0,1
1784806299.870767,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,624,0.0336538,1,0,1
1784806299.870767,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,624,0.0336538,1,0,1
1784806299.870767,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,624,0.0336538,1,0,1
1784806299.920378,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,672,0.03125,1,0,1
1784806299.920378,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,672,0.03125,1,0,1
1784806299.920378,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,672,0.03125,1,0,1
1784806299.920378,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,672,0.03125,1,0,1
1784806299.970218,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,480,0.04375,1,0,1
1784806299.970218,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,480,0.04375,1,0,1
1784806299.970218,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,480,0.04375,1,0,1
1784806299.970218,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,480,0.04375,1,0,1
1784806300.020591,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,528,0.0397727,1,0,1
1784806300.020591,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,528,0.0397727,1,0,1
1784806300.020591,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,528,0.0397727,1,0,1
1784806300.020591,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,528,0.0397727,1,0,1
1784806300.071119,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,592,0.035473,1,0,1
1784806300.071119,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,592,0.035473,1,0,1
1784806300.071119,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,592,0.035473,1,0,1
1784806300.071119,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,592,0.035473,1,0,1
1784806300.120842,raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,432,0.0486111,1,0,1
1784806300.120842,scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,432,0.0486111,1,0,1
1784806300.120842,smoothed_raw,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,432,0.0486111,1,0,1
1784806300.120842,smoothed_scored,-0.472841,0.184836,0.861543,-172.515,8.33949,0.972502,0,0.632126,0.972502,0,0.632126,21,432,0.0486111,1,0,1
1784806300.171406,raw,0.166017,0.170254,0.971315,178.089,13.8413,0.0828887,0.320513,0.166057,0.0828887,0.320513,0.166057,20,624,0.0320513,1,0,0
1784806300.171406,scored,-0.472841,0.184836,0.861543,178.089,13.8413,0.972502,0,0.632126,0.0828887,0.320513,0.166057,20,624,0.0320513,1,0,0
1784806300.171406,smoothed_raw,-0.215628,0.188628,0.958083,178.089,13.8413,0.0828887,0.320513,0.166057,0.0828887,0.320513,0.166057,20,624,0.0320513,1,0,0
1784806300.171406,smoothed_scored,-0.270881,0.189018,0.943873,178.089,13.8413,0.972502,0,0.632126,0.0828887,0.320513,0.166057,20,624,0.0320513,1,0,0
1784806300.221863,raw,-0.472841,0.184836,0.861543,178.089,13.8413,0.972502,0,0.632126,0.972502,0,0.632126,20,560,0.0357143,1,0,1
1784806300.221863,scored,-0.472841,0.184836,0.861543,178.089,13.8413,0.972502,0,0.632126,0.972502,0,0.632126,20,560,0.0357143,1,0,1
1784806300.221863,smoothed_raw,-0.373951,0.188052,0.908184,178.089,13.8413,0.972502,0,0.632126,0.972502,0,0.632126,20,560,0.0357143,1,0,1
1784806300.221863,smoothed_scored,-0.441578,0.186115,0.877707,178.089,13.8413,0.972502,0,0.632126,0.972502,0,0.632126,20,560,0.0357143,1,0,1
1784806300.271437,raw,-0.496107,0.339585,0.799099,138.205,61.2274,0.854597,0,0.555488,0.854597,0,0.555488,3,176,0.0170455,0,0,0
1784806300.271437,scored,-0.496107,0.339585,0.799099,138.205,61.2274,0.854597,0,0.555488,0.854597,0,0.555488,3,176,0.0170455,0,0,0
1784806300.271437,smoothed_raw,-0.477888,0.251241,0.841725,138.205,61.2274,0.854597,0,0.555488,0.854597,0,0.555488,3,176,0.0170455,0,0,0
1784806300.271437,smoothed_scored,-0.490884,0.302843,0.816896,138.205,61.2274,0.854597,0,0.555488,0.854597,0,0.555488,3,176,0.0170455,0,0,0
1784806300.321833,raw,-0.472841,0.184836,0.861543,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,800,0.00375,1,0,1
1784806300.321833,scored,-0.472841,0.184836,0.861543,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,800,0.00375,1,0,1
1784806300.321833,smoothed_raw,-0.486341,0.264574,0.83275,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,800,0.00375,1,0,1
1784806300.321833,smoothed_scored,-0.479378,0.22089,0.849355,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,800,0.00375,1,0,1
1784806300.380634,raw,-0.472841,0.184836,0.861543,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,64,0.046875,1,0,1
1784806300.380634,scored,-0.472841,0.184836,0.861543,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,64,0.046875,1,0,1
1784806300.380634,smoothed_raw,-0.474871,0.195648,0.858032,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,64,0.046875,1,0,1
1784806300.380634,smoothed_scored,-0.473247,0.186972,0.86086,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,64,0.046875,1,0,1
1784806300.431087,raw,-0.472841,0.184836,0.861543,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,352,0.00852273,1,0,1
1784806300.431087,scored,-0.472841,0.184836,0.861543,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,352,0.00852273,1,0,1
1784806300.431087,smoothed_raw,-0.472893,0.185112,0.861455,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,352,0.00852273,1,0,1
1784806300.431087,smoothed_scored,-0.472845,0.184859,0.861536,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,352,0.00852273,1,0,1
1784806300.480702,raw,-0.472841,0.184836,0.861543,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,1184,0.00253378,1,0,1
1784806300.480702,scored,-0.472841,0.184836,0.861543,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,1184,0.00253378,1,0,1
1784806300.480702,smoothed_raw,-0.472841,0.184837,0.861543,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,1184,0.00253378,1,0,1
1784806300.480702,smoothed_scored,-0.472841,0.184836,0.861543,138.205,61.2274,0.972502,0,0.632126,0.972502,0,0.632126,3,1184,0.00253378,1,0,1
1784806300.530492,raw,-0.492061,0.3146,0.811728,4.92453,20.198,0.173512,0.223214,0.190908,0.173512,0.223214,0.190908,30,1344,0.0223214,1,0,0
1784806300.530492,scored,-0.472841,0.184836,0.861543,4.92453,20.198,0.972502,0,0.632126,0.173512,0.223214,0.190908,30,1344,0.0223214,1,0,0
1784806300.530492,smoothed_raw,-0.482078,0.239961,0.842626,4.92453,20.198,0.173512,0.223214,0.190908,0.173512,0.223214,0.190908,30,1344,0.0223214,1,0,0
1784806300.530492,smoothed_scored,-0.480366,0.229008,0.846643,4.92453,20.198,0.972502,0,0.632126,0.173512,0.223214,0.190908,30,1344,0.0223214,1,0,0
1784806300.573307,raw,-0.472841,0.184836,0.861543,4.92453,20.198,0.972502,0,0.632126,0.972502,0,0.632126,30,288,0.104167,1,0,1
1784806300.573307,scored,-0.472841,0.184836,0.861543,4.92453,20.198,0.972502,0,0.632126,0.972502,0,0.632126,30,288,0.104167,1,0,1
1784806300.573307,smoothed_raw,-0.47683,0.20753,0.854145,4.92453,20.198,0.972502,0,0.632126,0.972502,0,0.632126,30,288,0.104167,1,0,1
1784806300.573307,smoothed_scored,-0.474182,0.192303,0.859169,4.92453,20.198,0.972502,0,0.632126,0.972502,0,0.632126,30,288,0.104167,1,0,1
1784806300.621738,raw,-0.472841,0.184836,0.861543,4.92453,20.198,0.972502,0,0.632126,0.972502,0,0.632126,30,1488,0.0201613,1,0,1
1784806300.621738,scored,-0.472841,0.184836,0.861543,4.92453,20.198,0.972502,0,0.632126,0.972502,0,0.632126,30,1488,0.0201613,1,0,1
1784806300.621738,smoothed_raw,-0.473126,0.186409,0.861048,4.92453,20.198,0.972502,0,0.632126,0.972502,0,0.632126,30,1488,0.0201613,1,0,1
1784806300.621738,smoothed_scored,-0.472879,0.185048,0.861477,4.92453,20.198,0.972502,0,0.632126,0.972502,0,0.632126,30,1488,0.0201613,1,0,1
1784806300.671499,raw,-0.0173114,-0.0296445,0.999411,-2.69378,5.52563,0.0502804,0,0.0326823,0.0502804,0,0.0326823,15,1264,0.0118671,1,0,0
1784806300.671499,scored,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.0502804,0,0.0326823,15,1264,0.0118671,1,0,0
1784806300.671499,smoothed_raw,-0.291189,0.0980037,0.951632,-2.69378,5.52563,0.0502804,0,0.0326823,0.0502804,0,0.0326823,15,1264,0.0118671,1,0,0
1784806300.671499,smoothed_scored,-0.329737,0.116253,0.936888,-2.69378,5.52563,0.972502,0,0.632126,0.0502804,0,0.0326823,15,1264,0.0118671,1,0,0
1784806300.721167,raw,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,1216,0.0123355,1,0,1
1784806300.721167,scored,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,1216,0.0123355,1,0,1
1784806300.721167,smoothed_raw,-0.402102,0.150772,0.903095,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,1216,0.0123355,1,0,1
1784806300.721167,smoothed_scored,-0.450283,0.173936,0.875781,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,1216,0.0123355,1,0,1
1784806300.770971,raw,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,848,0.0176887,1,0,1
1784806300.770971,scored,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,848,0.0176887,1,0,1
1784806300.770971,smoothed_raw,-0.468148,0.182565,0.864585,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,848,0.0176887,1,0,1
1784806300.770971,smoothed_scored,-0.472209,0.18453,0.861955,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,848,0.0176887,1,0,1
1784806300.820812,raw,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,624,0.0240385,1,0,1
1784806300.820812,scored,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,624,0.0240385,1,0,1
1784806300.820812,smoothed_raw,-0.472786,0.18481,0.861579,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,624,0.0240385,1,0,1
1784806300.820812,smoothed_scored,-0.472838,0.184835,0.861545,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,624,0.0240385,1,0,1
1784806300.870552,raw,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,480,0.03125,1,0,1
1784806300.870552,scored,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,480,0.03125,1,0,1
1784806300.870552,smoothed_raw,-0.472841,0.184836,0.861544,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,480,0.03125,1,0,1
1784806300.870552,smoothed_scored,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,480,0.03125,1,0,1
1784806300.920189,raw,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,64,0.234375,1,0,1
1784806300.920189,scored,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,64,0.234375,1,0,1
1784806300.920189,smoothed_raw,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,64,0.234375,1,0,1
1784806300.920189,smoothed_scored,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,64,0.234375,1,0,1
1784806300.970561,raw,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,48,0.3125,1,0,1
1784806300.970561,scored,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,48,0.3125,1,0,1
1784806300.970561,smoothed_raw,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,48,0.3125,1,0,1
1784806300.970561,smoothed_scored,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,48,0.3125,1,0,1
1784806301.019791,raw,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,448,0.0334821,1,0,1
1784806301.019791,scored,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,448,0.0334821,1,0,1
1784806301.019791,smoothed_raw,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,448,0.0334821,1,0,1
1784806301.019791,smoothed_scored,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,448,0.0334821,1,0,1
1784806301.069770,raw,-0.472841,0.184836,0.861543,-2.69378,5.52563,0.972502,0,0.632126,0.972502,0,0.632126,15,224,0.0669643,1,0,1
